ID	apKa1	bpKa1	atoms
5054259	13.27	1.37	19,11
5001633	14.62	1.56	18,17
9572479	8.89	4.90	19,5
1015567	5.42	-4.82	15,28
6859721	11.66	0.96	22,23
1019735	12.27	-1.06	15,7
5163631	13.43	-3.66	13,15
3436226	11.51	-1.03	11,18
11948868	19.32	9.26	14,2
4155575		-0.55	18
3473732		2.11	19
1231567		5.34	11
5063856		-0.88	21
1022009	15.04	1.37	12,5
4070961	13.15	2.68	20,6
6406850		-0.40	14
4658454	9.93	-2.66	16,23
903470	13.88	7.33	8,2
54691802	6.91	-2.03	27,8
54691801	6.84	-2.03	21,13
1042628		-1.73	9
1234269		-1.74	10
727424	11.60	-3.94	15,4
990687		-0.21	8
7832117		-2.16	12
9653017	10.49	1.61	19,20
1790679	9.63	-3.87	5,11
11948876	14.83	9.64	5,19
980259	14.32	0.24	8,21
1214483	14.25	4.93	4,16
6877641		4.94	18
1214446	3.70	1.40	14,10
1001112	15.07	3.18	10,6
4378728	16.29	1.12	1,19
4348626	15.82	5.65	7,17
988922	11.74	-4.11	9,5
4445385	11.43	-1.12	9,8
3380750	18.85	1.71	10,16
4415371	3.38	-0.02	23,7
4231610	3.38	0.00	22,16
4121322	4.77	-6.32	10,13
4251773		5.86	16
1733268	10.71	7.37	8,2
1811102		-0.89	5
3439688	6.43	4.21	7,10
11836343	4.71	0.29	3,3
9617650	11.02	2.04	16,15
1007795	10.83	-3.72	9,19
9595521	13.69	2.38	21,5
3827697	17.65	1.41	7,21
9690007	12.33	1.50	7,21
3886109	10.14	-0.09	13,5
3409264	9.08	-1.54	9,16
11835888	10.60	4.47	7,10
988924	11.50	-4.01	9,5
7312196	8.01	-4.09	15,10
3572223	13.41	5.43	5,14
11837035	11.74	-6.69	2,4
5052216		6.33	18
4176848	13.71	5.03	14,8
3571971		5.50	8
1001133	15.00	2.71	9,6
3344652	15.82	5.65	7,17
1762889	12.12	2.66	19,22
1009537	10.62	0.90	21,18
6323813	12.82	7.64	14,2
4446135	10.89	-0.57	20,10
5062043	19.85	-0.45	19,9
11957201	8.55	3.29	27,2
11957231	8.55	3.29	28,2
5184997	3.57	-2.67	25,12
11957245		-0.28	9
6621534	9.53	-3.32	26,11
866901	6.71	2.12	8,15
11957257	14.40	9.27	25,21
5070248	9.91	-4.79	13,12
3427505	11.31	4.02	22,32
11957277		1.82	8
3511427	15.20	-2.07	9,15
2922133	12.32	-0.87	19,10
3965311	18.05	-3.31	11,10
3632372	11.67	-2.32	13,15
11957298	12.03	-2.65	21,16
3832458	13.53	-3.98	8,10
1488727	18.04	4.48	17,15
3835018	1.66	-1.84	13,14
3751170	12.98	9.26	26,9
5909569	9.59	0.37	11,10
4602593	12.98	9.05	25,8
3513626		2.19	9
6067861		0.67	14
3465673		3.43	7
3850065	12.82	-3.01	21,20
4522912		0.03	11
2769229	12.43	-4.12	18,20
1488731		-0.14	15
4221182		-2.49	20
3844374	16.94	-1.66	22,9
1486734	16.94	-1.64	22,9
2726011	13.97	-1.39	20,19
1470918	14.11	0.78	10,22
1481233	13.75	-4.37	9,8
5937418		4.90	14
3701031	11.98	-3.57	20,7
1472687		2.76	3
1482756		6.81	9
4264798	11.48	2.06	24,9
5123360		0.95	19
1480592		-0.29	15
1473435		-6.83	12
3737909	10.15	-0.64	21,3
1475738	12.72	6.49	16,13
1483017	12.32	-3.35	5,10
1483054	13.37	-6.44	19,21
1487897	7.29	-4.00	7,2
2764888	9.57	-3.21	7,9
5785704		-0.88	12
1486019		-0.16	17
2764920		-2.62	16
2764919	7.71	-3.38	7,6
2766338		5.96	9
846334	10.76	-3.77	12,14
3099944	7.60	1.72	14,14
3095090	11.53	-3.68	8,19
1728272	9.63	-3.87	17,12
3127650	10.15	-4.58	15,11
5760622	11.48	4.74	19,17
9595066	11.63	-0.82	23,24
5756036		1.78	26
9590014	9.88	3.03	23,29
996059	9.72	-6.46	18,17
1117888	9.41	5.74	24,16
11957317	14.22	7.03	5,11
3157789	7.78	-1.20	5,14
3153799	13.97	-3.99	23,16
2857660		4.29	24
1632374	10.16	-4.06	16,11
3188485	14.55	-0.72	12,31
3201538	14.64	-1.82	11,29
9592877	11.70	7.64	20,24
3105009	14.15	-3.25	8,10
2876328	11.35	1.22	14,11
766352		-4.01	17
2765646	12.21	-0.61	3,8
2963163	11.19	-0.65	16,21
5347873		7.97	12
3191142	15.04	3.77	18,15
11957324	16.99	8.88	9,3
1009418	10.75	3.25	16,23
3123293	7.02	-4.59	12,2
3219238	14.20	-1.07	17,27
2866287	9.33	5.70	19,11
980180	13.67	1.08	6,15
990668	14.66	0.92	10,20
6538680	7.19	-0.50	29,11
1048331	5.40	2.28	12,20
1736965	12.58	-2.67	20,10
3534619	12.75	5.58	8,26
1046868		1.26	14
5409477	10.06	1.01	11,12
1046838		3.83	26
991082		-2.49	13
1803030	10.25	1.44	20,18
5135852	13.40	-2.95	8,22
6872864	9.45	0.67	22,21
4570465		-0.53	28
1046722	3.60	-2.21	15,4
990304	9.24	-3.80	12,22
5112708	12.21	-6.98	11,5
5013936		-2.13	21
1211197	18.69	2.21	15,11
4415535	11.74	-2.08	7,14
842925	9.86	1.95	15,4
9500132		0.14	8
8145808	11.61	1.80	15,16
1716538	3.35	5.53	15,17
4065991	12.36	1.28	22,5
1231538	12.12	1.10	9,18
5095694	13.26	-3.56	19,19
6877371	11.74	0.64	14,24
5055591	17.21	4.02	10,7
901275		-1.36	11
9707562	10.52	4.38	18,25
1763027	12.16	-1.32	7,22
3378191	12.21	-5.73	22,22
901565		1.93	3
4326570	12.32	-1.05	23,25
5060415	9.14	-1.51	22,24
1046867		0.72	3
4611237	8.19	3.51	20,16
6877462	10.50	1.43	15,16
4693206	11.88	-0.88	11,11
11841561	14.42	0.22	15,10
4108328	9.51	-6.22	14,13
1214495		-3.03	8
4085478	18.88	-4.44	7,23
4414752	5.27	2.12	7,10
11841560	14.42	0.32	15,10
4326203	12.72	7.79	21,3
3499283	17.17	6.91	9,33
4245575	9.29	-1.40	22,24
997446	11.48	1.21	12,7
4156521	12.03	-4.61	7,15
4383487	12.05	-4.60	9,19
1811818	13.39	-1.27	25,27
1816004		4.84	11
1000338	12.02	1.13	19,22
5072184	7.91	1.97	15,18
11958397	10.72	3.34	42,25
11958399	13.73	3.85	27,19
11958407	14.62	0.72	16,13
11958413	14.61	0.71	16,13
11958414	14.63	0.72	16,13
1051489	14.09	-0.85	18,13
1632403	10.12	-4.36	14,9
4041038	8.96	-3.47	20,9
1789335	9.95	-3.03	16,24
1788575	10.60	-5.12	6,5
11958418	14.70	0.71	15,12
4765844	9.70	1.27	11,6
1767737	13.12	3.05	3,13
6872816	9.45	1.12	20,19
999024	7.30	1.38	11,6
11958470	4.70	-2.78	27,15
1144689	11.23	2.05	21,20
11958484	14.52	0.71	16,13
997451	14.10	3.31	14,6
54691073	4.39	-2.26	20,18
11958508	10.76	6.83	27,31
4385965	15.87	-1.50	11,10
1719140	6.91	-0.36	16,18
1117191	11.65	2.05	21,20
11958566	4.70	-2.79	24,11
11958586	4.70	-2.79	24,11
11958598	4.70	-2.79	27,15
11958601	4.70	-2.81	23,10
11958666	4.70	-2.81	23,14
1797452	11.15	-4.74	21,33
1229516	11.15	-4.74	19,31
1789074	10.97	-3.96	11,9
5428659	15.85	-0.79	18,11
11958679	14.60	0.71	15,12
11958688	14.60	0.69	19,11
11958689	14.62	0.71	15,12
11958693	14.62	0.69	19,11
11958695	14.60	0.69	19,11
11958696	14.63	0.72	15,12
11958698	14.54	0.71	15,12
2930095	13.99	-3.24	22,22
1088811	14.65	-4.24	4,3
977572	10.28	2.93	9,15
3202579	14.79	5.00	20,15
3127116	11.23	4.28	10,5
3115294	10.87	7.67	30,7
3216680	14.92	4.73	18,14
3216678	14.63	4.86	10,5
1172037	10.64	1.88	19,12
3217849	9.42	8.45	8,19
3218157	14.25	8.38	8,17
3218175	9.51	8.77	8,20
1467910	18.78	-1.76	6,10
3153670	9.10	1.15	31,30
3218156	14.26	8.38	6,15
3190317	12.58	-3.53	18,7
5718467	14.08	6.72	33,20
3111629	10.82	-5.54	12,11
3219282	14.29	-1.07	17,27
3143995	11.53	2.66	16,6
3219098	14.83	4.45	24,21
3193322	10.68	-3.65	20,12
1078740	15.75	-0.61	21,20
3217847	9.44	8.45	9,20
3211246	14.04	-2.66	28,30
3114586	9.56	1.30	14,4
3119182	11.24	7.13	29,25
3180841	13.74	-2.07	8,33
3217771	14.25	9.14	8,16
1934798	13.47	-0.79	10,22
3202484	15.11	-3.33	17,24
3223132	9.70	3.23	12,23
829437		1.29	24
3121511			
3191218	15.13	2.63	11,6
1368178	9.37	7.93	7,19
3144188	8.76	-6.62	5,5
3111651	15.31	4.82	19,25
749449		-4.14	20
3211145	13.72	4.73	26,13
2861353	13.26	-5.20	9,11
3193777	14.56	5.84	18,14
1134893	13.15	-2.87	17,12
3215410	14.65	1.55	31,6
3218586	9.38	-0.62	8,19
3207314	10.47	2.30	18,15
3111056	11.70	-1.60	14,13
3153642	13.78	-5.19	18,17
3180866	14.35	-2.12	33,10
3180839	15.14	-2.07	16,30
5733057	12.94	6.79	13,30
3218755	14.10	-0.65	19,9
3223336	10.21	3.22	11,21
1142967	10.09	3.75	11,31
1735884	9.74	1.61	19,9
981647	3.05	4.00	33,8
11958735		1.21	13
3218010	9.26	10.03	7,19
5345884	11.70	1.69	17,16
3220698	14.03	0.32	5,18
3217860	13.68	9.11	9,20
3222718	13.83	-2.76	21,20
3210928	15.08	-3.13	12,28
3270483	5.40	-0.64	10,12
3365687	13.42	-1.59	8,10
3180843	14.49	-2.08	8,30
3197301	12.10	4.04	37,43
1075985	9.37	4.00	8,14
1150812	12.33	4.82	17,5
3215615	12.81	-2.49	11,32
3215619	12.76	-2.49	11,31
3128422	9.99	-3.85	11,9
824092	9.88	3.04	9,3
3215942	13.72	-2.69	33,35
1457133	14.97	3.77	12,30
3155466	12.66	-0.70	17,14
3638633	10.51	-2.03	6,13
3188518	14.47	-0.72	8,28
3108201	13.42	5.93	8,20
5443591	12.70	-4.62	17,14
1792066	6.05	-1.01	14,22
9616083	11.06	0.83	16,17
3215780	13.71	-2.69	31,34
858840	9.38	2.39	8,14
3205534	10.78	-0.08	22,24
1146043		3.42	27
3186770	10.86	-3.54	23,12
1078765	5.68	-6.25	10,15
2870044	16.16	8.02	15,2
1093493	11.58	-3.06	18,25
1143752	14.22	5.16	9,17
2909312		-1.12	18
1820285	2.74	3.68	29,8
1083882	15.07	0.45	30,20
3153675	9.10	1.15	35,34
3216362	13.76	5.00	20,15
740336	11.86	2.87	6,10
2983339	10.47	9.45	32,20
3737197	7.82	-4.97	14,13
3120414		-0.23	10
1756315	13.01	-2.93	3,13
3129039	5.35	-2.91	5,15
1789702	7.57	-3.94	25,14
6872532	9.82	-0.01	11,12
11958761	12.57	8.01	10,21
5727407	13.96	-3.86	10,9
3190066	14.84	-2.25	6,29
3205943	14.91	0.41	17,31
3186767	10.86	-3.52	23,12
11958763	10.58	-7.96	11,10
4055670	10.95	2.01	12,21
3190117	15.04	-2.27	6,28
1457119	14.98	3.77	13,31
3202421	13.35	0.45	12,34
2924930	15.35	-3.35	11,10
5286805		1.80	35
9617704	9.50	0.59	4,3
5770919	11.34	-0.64	33,38
1465904	10.34	2.67	8,22
1082583		-3.71	20
1820283	2.77	3.89	29,8
4066080		-2.91	11
11958771	9.18	10.03	17,18
1790335	5.34	-4.08	17,11
1732274		0.63	22
2893671	13.38	-1.08	13,26
2906407		6.28	23
1448196	9.31	7.15	17,9
1075974	14.10	7.20	22,14
9623377	10.94	1.36	24,23
5766945	8.67	4.82	26,32
3978672	13.95	1.10	8,16
3218173	14.25	8.89	9,18
3190114	14.85	-2.12	37,10
3075859	10.23	7.71	31,15
1038870	4.61	-1.54	20,15
3197528	10.34	1.44	19,14
3202425	13.35	0.45	12,34
373201		-4.28	7
11958780	7.21	-0.89	31,11
3215782	13.72	-2.69	29,32
5614610	17.02	-7.10	4,3
1448244	9.42	2.56	9,15
839627	9.62	3.55	12,20
3215617	12.76	-2.49	11,31
576735	9.58	-4.01	11,15
1478130	13.90	-0.91	30,19
1490710		-0.81	16
1476586	18.03	-1.57	9,14
2776131	15.94	-1.46	19,18
1487796		-6.74	12
9662524		0.07	9
5204872	12.69	0.11	12,16
3837107		6.06	3
1486944		3.54	23
5194708	9.71	-5.10	14,12
1477570		0.42	15
1489332		-0.73	15
291267	3.50	0.93	21,11
2765160	12.92	-3.71	24,24
1481303		0.42	6
4270301	14.49	1.53	4,14
3645729		3.74	20
5898736		-0.59	2
3759425	3.58	2.16	14,18
1473621	13.20	-4.83	19,28
11958804	11.36	2.06	21,20
11958807	10.64	3.20	34,26
3847342	13.48	-1.42	13,15
1472636	15.02	2.68	10,7
1485302	11.67	3.80	16,13
4669884	14.16	3.26	20,7
3789052	14.16	3.26	20,7
3758918	15.25	-1.88	27,35
11958822	10.26	2.05	7,23
3709472	13.81	0.19	16,21
1489331		-0.73	6
1486940	9.82	-4.38	8,5
3771744	10.24	0.31	20,21
3563807		-4.56	25
3700021	10.24	0.20	12,13
3792618		5.81	4
1483198	16.92		11
3279692	3.53	-0.29	13,6
1473694	11.30	2.09	10,5
1486264	11.58	-4.37	15,17
3657045		3.54	25
1483732		3.54	21
3761034		0.35	13
1488343		3.82	17
3693150		-0.25	7
1488211		-0.43	5
1484508	14.03	-2.31	8,10
3831413	9.99	-0.64	21,3
5766840	9.78	3.55	20,28
3165303	9.24	4.79	37,40
3207470	9.83	2.44	9,22
5442636	11.16	-2.25	22,10
11958836			
3220753	13.81	6.79	9,13
1453033	11.15	1.82	18,17
1450089	12.69	-3.58	16,15
3189243	11.76	-2.27	37,33
1440319		6.12	27
3150884	6.54	4.20	26,17
2928921	6.48	4.20	25,16
1487108		7.33	17
11958841	13.28	-3.55	27,27
1166641	13.29	4.75	21,14
3207836	14.82	-2.87	21,32
542139	13.74	2.13	4,14
1103489	10.25	-4.86	15,11
5443011	13.10	-2.25	22,10
3104475	14.00	-2.87	8,10
2766182	15.82	-4.09	20,29
2766148	15.82	-4.09	23,32
3753876	2.87	-4.95	23,13
3851053		-4.94	15
3767272	12.06	-5.33	10,9
1489596		-0.58	15
3726487	4.13	-7.46	22,12
1549764	3.60	-0.76	15,10
5188751	12.04	-4.04	30,30
3780284	12.01	-4.04	28,28
3765329		3.10	4
6411702	13.78	0.99	10,16
3798415		-1.27	14
3794816	12.00	-4.04	26,26
3609293	8.67	-0.55	17,15
3571227	12.66	-5.33	10,9
5524487	6.49	0.61	18,27
1483022	9.90	-3.38	10,15
4351717	10.40	-5.78	5,7
5524676	7.51	1.91	7,19
9581933		7.21	3
3715139	12.49	6.98	13,2
3304981		0.55	15
1487853	7.74	-7.36	15,14
1476083	7.79	-4.21	5,4
1472066	7.65	-4.31	3,8
1471079	6.41	-5.55	16,18
3751878	3.30	0.87	22,13
3830552	8.67	-0.49	6,8
2774297	3.03	-1.96	18,10
1477967	15.91	-2.40	20,20
3254622		-4.85	17
1480736	15.28	3.25	10,18
3534970	12.00	-4.04	30,30
3716916	12.01	-4.04	28,28
3810882		-1.26	8
5183591	12.49	6.28	13,2
2858525	10.08	4.92	21,14
743667	12.30	5.78	13,16
5341592	11.05	-0.15	10,14
2857436		2.90	8
5341542	11.70	4.26	13,19
5341429	6.54	1.11	8,22
2850045	11.07	1.00	10,14
1488788	14.31	-4.08	4,3
728371	8.27	-3.73	4,16
2870398	11.57	-1.57	4,3
2870397	13.54	7.07	21,26
1353257	11.07	0.99	8,12
1345107	5.40	-1.75	13,21
884414	13.40	5.65	16,7
717505	6.74	-0.01	12,11
5343290		0.61	18
2978824	14.76	10.07	10,2
1336800	13.84	0.88	9,15
2238677	12.17	-2.89	16,22
2982284		1.27	6
1550409	3.18	-4.82	17,13
2870693	10.79	-4.00	12,23
781779	13.81	-3.01	10,12
2904360	12.68	-6.80	11,13
1485286	11.68	3.80	11,24
3713328	11.89	3.08	4,10
2898557	6.58	1.48	15,13
1375643		10.48	13
2982831	9.73	-6.07	19,10
1257248	11.98	-0.86	16,13
1257799	11.13	-0.75	13,24
2983508	11.80	-0.49	24,24
9656726	5.43	3.71	20,29
2295127	19.13	-5.24	23,26
671755		1.52	16
6897144	10.25	1.47	22,13
2765006		3.54	21
2845213		11.03	13
2869993	9.91	1.38	10,25
1484336	8.60	-3.31	21,13
5336158	12.99	-2.28	25,17
2257335	12.37	-1.31	14,13
879606	2.90	-2.50	16,11
867541	10.95	-4.42	12,3
579121	11.78	0.00	9,9
5336215	13.15	-2.25	27,11
871593	15.02	6.29	11,14
872677		-4.06	9
732151	9.88	3.55	11,19
2288692	15.20	-0.69	12,14
900766		4.40	16
1565313	15.79	5.18	14,21
2915827	11.25	5.69	29,19
2969178	12.69	-2.54	16,19
23712841	-0.64	-2.36	25,7
5769505	12.17	2.69	11,22
1090038	11.51	5.16	7,9
9587065	18.99	5.15	24,11
1096310	10.23	2.93	14,20
9587109	16.74	-0.39	23,19
2787239	13.59	-4.92	8,12
1326279	6.79	-0.45	11,13
2920708		-6.56	23
1252842	5.41	-5.52	14,19
3192795	12.99	-2.19	25,19
5769124	10.53	3.64	26,33
2969261	9.52	-4.17	10,8
1254616	5.30	-2.58	17,24
9590298	11.70	1.23	23,24
3215427	14.70	1.55	30,6
2976034	16.68	-3.46	8,10
2960428	13.04	-4.42	15,18
1015611	10.18	-2.65	5,17
2979943	12.45	-1.66	24,24
2980117	13.83	7.50	12,2
1326081	15.29	-2.12	8,8
1043060	15.19	-2.29	8,8
765832	9.25	-3.68	7,11
2960588	13.48	-2.05	4,17
973114	12.69	7.14	11,5
2920316	11.89	-3.86	18,20
2915466	12.45	-0.67	22,13
2288571	13.94	-2.90	8,20
859016	14.10	6.49	7,13
5770458	9.67	3.04	20,14
2965343		9.75	7
2288185	12.74	-3.76	13,12
1325433		1.27	27
1360701	9.46	-2.80	13,25
2976519	10.23	-7.32	9,8
2976358	16.56	-0.95	9,15
2974685		-0.46	12
2973697	13.06	6.91	31,12
2979203	11.07	0.39	11,8
5345420	7.62	-2.74	14,12
610685		-4.39	5
2976659	12.37	0.16	16,7
1187786	10.72	3.84	13,30
1179914	5.40	-6.99	18,23
2973375			
2975162	19.53	3.49	14,14
1130311	10.64	3.16	27,8
3202859	14.90	-4.06	11,10
3107550	9.90	-4.11	12,15
3226744	8.70	-3.69	15,17
2978939	11.41	-3.72	13,20
2979065	10.62	1.10	11,24
5741695	10.02	1.51	11,20
2968927	16.94	-6.06	3,14
2255475	8.57	-4.54	16,2
2853124		8.68	6
760268	16.70	3.64	9,9
675845	2.91	-2.09	18,13
2973964		-1.14	16
2974087		-4.88	9
1251266	14.23	2.08	19,11
2302106	9.45	8.21	8,14
2231696	11.88	-1.39	19,9
2844888		-4.39	8
246638		-4.41	17
564005		4.44	5
3168689	8.60	2.05	13,19
1735895	9.69	0.62	13,27
1632519	9.99	0.62	15,8
1337626		-4.57	10
2226612	3.70	-3.71	27,21
2184881	10.37	-2.91	26,32
2936268	7.85	-4.55	5,26
2907423		-0.88	11
886159	9.30	7.19	11,2
2936499	14.51	-0.56	22,21
2950226	12.46	3.02	18,9
241146		-3.75	8
221421	12.28	0.40	15,8
2907731			
1261465	11.15	1.04	11,17
2926136		-3.91	23
5723267	13.22	-0.68	26,16
1569741	11.81	5.36	20,27
3815521	10.29	-4.32	22,18
2936558	10.26	-2.11	14,19
2204529	10.22	4.83	15,17
969126	9.46	2.01	20,19
11958892	14.10	7.30	28,10
888341	14.11	-2.73	10,9
2926382	13.09	-1.31	10,23
1262012	13.93	-4.40	4,3
5737463	15.11	-2.02	19,21
2937137	15.85	3.20	9,19
2937080	9.47	-4.42	10,13
2185790	7.83	-1.29	6,13
2185771	11.70	-4.38	15,3
2936988	7.78	4.81	5,15
2936924	10.08	-0.17	14,19
888623	15.59	6.78	17,12
2244109	9.28	6.84	8,15
5731923	13.31	-0.59	14,26
5737626	13.47	-0.79	10,23
5711148	11.45	-2.17	14,13
1332474	13.85	1.13	11,26
1261752	12.79	4.30	20,16
1261365	14.81	2.05	22,19
1421692	13.11	-4.06	15,4
2926195	13.33	-6.83	10,23
2221411		-1.45	8
1262376	12.55	-4.49	4,3
1261872	5.88	3.05	30,17
2906262		6.94	8
2906313	19.25	4.83	10,26
2926309	10.15	-7.20	21,19
1568082	14.10	-0.93	9,11
2176129	15.23	-1.47	15,17
2952840		2.94	28
2960774	12.99	6.90	32,13
2960946	10.91	-4.84	6,16
1309500	10.93	-7.03	6,8
1288455	5.39	-3.17	19,29
2928682	18.95	-6.74	8,7
2791414		-5.12	11
977742		1.50	12
2950400	11.71	3.00	18,9
1291463	13.96	3.70	16,10
1288978	13.24	8.01	20,9
1292138	10.33	-0.29	12,15
5337390	9.90	-1.29	20,19
6897243	10.63	1.31	22,13
2580712		-2.94	25
2951140	10.40	-4.16	11,8
1021117		-7.02	9
2928544	10.20	-7.10	5,17
2951586	13.03	-4.25	9,24
1214397	12.39	-3.60	15,5
2924783	12.21	-5.73	23,23
1714907	2.61	-4.48	15,3
2201369	5.40	-4.32	14,2
1315109	12.25	-3.94	17,16
2176759	19.13	-5.24	12,15
1567935		-4.77	31
2952202	6.50	0.63	13,11
1015429	5.40	-6.99	19,24
1615888	11.54	-1.26	13,8
2168891	11.96	-1.41	14,29
1293810	10.35	-1.14	16,31
2279440	13.25	8.01	20,9
5711438	13.41	-1.70	17,16
873637	15.18	-2.26	6,8
2914342		-1.78	14
752538		8.67	18
2132309		1.37	6
833166	9.20	-6.38	12,14
2867385	14.10	9.50	23,6
2883384	13.57	0.15	9,12
2296485		-2.99	25
5338684	15.98	-2.15	18,7
5347362	11.05	3.61	12,31
1137830	12.90	-4.14	12,25
5730299	12.00	-1.15	12,14
2841721	13.67	-1.48	10,12
2278506	4.10	-3.84	15,9
2286843	13.96	-2.90	9,21
1564986	15.79	5.18	15,22
2913945		-0.68	13
2914976	14.76	-2.40	9,11
2914650		2.94	6
2914673	9.61	1.03	10,16
732475	13.66	-1.58	10,12
5711461	13.41	-1.70	15,14
1320559	12.31	-3.78	8,10
2914555		2.94	6
2282197	13.98	3.43	9,21
1348667	12.62	-1.22	4,17
1347073	5.50	-3.68	12,19
1010988	7.40		11
2900809	8.79	-6.61	7,7
2900292	7.87	6.74	22,12
2847497	15.26	-1.28	15,11
2900488	12.45	-0.68	22,13
1368716		6.71	8
2963391	9.61	0.76	6,14
2963750	12.05	0.61	8,27
5348055	9.31	2.90	21,8
2963091	10.88	-3.19	17,7
1289514	7.13	-4.09	20,13
708077	3.97	-5.31	17,12
2963777	13.64	3.04	24,12
2217311	15.36	9.64	13,15
2962313	13.87	3.34	20,26
2217717	2.43	-4.47	21,3
1302929	2.22	-4.47	21,3
5348004		2.72	8
5333267	3.43	4.19	13,18
5729851	10.53	3.64	7,9
2893146	3.44	-0.58	29,5
2270409	15.33	-4.57	16,9
2830067	8.34	-2.94	10,9
5729239	3.48	-0.95	30,21
2222341	9.02	-3.53	16,5
2884704	17.73	4.81	17,28
2894008	12.37	1.75	15,40
2289107		-4.43	13
1339800	7.85	6.74	20,10
2889688	13.14	0.12	13,13
1367993	14.45	-1.27	27,26
2962131	12.91	2.86	8,6
2962126	12.60	3.09	8,7
2888587		9.81	5
5512458	7.56	-1.28	29,11
973038	9.46	6.20	9,15
2961812		2.69	8
6518389		6.88	6
6518395		3.08	18
16758248		-1.37	8
16758254	12.17	-2.05	9,8
16758258	10.38	-6.78	11,26
16758264		-3.90	23
16758302		-3.84	27
16758313	11.28	-2.02	10,12
16758317	11.28	-2.02	10,12
16758318	12.47	-2.01	9,8
16758326		-3.84	24
16758330		-3.84	24
16758346	12.49	-2.01	20,19
16758350	10.38	-2.78	11,15
6636171	12.42	-2.25	8,7
16758360	14.60	-4.14	22,15
16758361	14.40	-4.08	23,16
16758363		-4.08	16
16758364		2.89	3
16758365		2.78	3
16758366	15.31	2.66	4,21
16758367		2.66	3
16758368		6.90	6
16758369		6.88	6
16758370	12.77	2.75	22,3
16758371	14.58	2.86	15,3
16758372	13.59	2.54	16,3
16758373	13.60	3.02	16,18
16758374	14.92	3.14	19,21
16758375		2.70	18
16758376		3.15	6
16758377		2.23	3
16758378		2.82	25
16758379		2.75	25
16758382		6.90	41
16758383		6.88	40
16758384	12.77	2.71	44,25
16758388	14.92	3.10	45,25
16758393		3.17	17
16758394	15.31	3.06	4,21
9555994		6.90	6
9556008		6.89	6
16758421	15.31	2.95	4,21
16758424	12.77	3.01	45,26
16758425	14.58	3.08	38,26
6518267	13.59	2.82	39,26
6518269	14.92	3.42	46,26
6602515		3.36	26
16758428	10.37	2.62	11,15
16758429	10.37	2.54	11,15
16758430	10.37	2.44	35,21
16758439	10.37	2.45	11,15
16758440	10.37	2.85	11,15
16758442	12.67	1.60	26,14
16758443	12.67	1.61	34,21
16758444	12.67	1.49	34,21
16758446	12.67	6.90	32,6
16758447	12.67	6.88	31,6
16758449	12.66	1.63	39,14
16758450	12.62	1.37	37,14
9556060	12.67	1.96	34,21
16758452	12.67	1.51	31,18
16758453	12.67	1.92	19,6
16758456	13.68	2.60	52,24
16758470	13.41	1.44	43,21
6518329		3.40	5
16758483	15.31	3.31	4,21
6518336	13.59	3.27	18,5
9556106		8.28	13
16758493	12.77	8.28	37,13
9556120		8.29	32
16758497	15.31	8.29	4,26
9556130		8.29	23
9556131		8.29	11
16758505		2.44	14
16758506	15.31	2.33	4,21
16758515		2.40	18
16758516		2.91	6
16758518	12.19	-3.85	20,21
16758520	11.78	-3.56	21,13
25081988	13.08	1.27	27,30
9548050		-3.86	19
16758534		-4.04	3
16758536		4.91	8
16758538	19.88	4.61	24,14
16758539	13.36	6.32	10,15
6636401		-1.52	22
6636348	11.15	6.15	10,21
6636212		6.15	21
16758546	14.49	6.89	35,6
6636349	14.11	-3.19	26,26
16758551	15.07	-3.89	13,2
16758552	7.19	-4.35	24,2
16758553	16.25	-4.10	13,2
16758554	16.95	-4.74	9,19
16758555	19.38	-0.88	23,23
6636173	12.18	-3.98	14,14
16758556	17.06	2.49	9,20
16758557	16.56	-4.03	13,2
16758558	12.26	-3.95	15,15
6636404	12.16	-3.99	14,14
16758559	7.19	-7.21	17,17
16758561	13.07	-3.64	21,21
16758562	14.32	-3.10	18,18
16758563		-5.93	17
16758566		-5.92	15
12120383	14.34	-3.09	20,20
6917575	14.34	-3.09	32,32
11025308	15.46	-6.77	11,10
746501	16.28	8.40	17,20
14947879		-7.06	11
6636370	11.40	-3.67	10,14
11991108	19.52	-2.90	6,9
6636331		3.18	3
16758581	10.39	-7.49	11,24
16758584	13.68	2.94	39,10
16758585	13.68	2.74	36,7
16758612	11.93	2.29	25,7
16758627	13.68	2.57	41,9
16758628	13.68	2.68	38,6
16758645	13.68	2.57	41,9
16758648	13.68	2.60	39,7
16758663	13.68	2.74	41,31
16758718	13.68	3.00	32,6
16758720	13.68	2.90	34,26
16758817	13.75	-3.34	30,30
6602638	15.24	7.13	6,17
5767138	13.54	3.23	10,6
650002	9.49	0.12	7,12
655866	14.81	9.96	14,5
659040	7.29	-4.44	11,15
5389389	7.61	-0.94	21,5
6881246		2.92	5
54676164	7.51	-2.84	30,9
664033		0.12	9
5389802	9.54	6.80	18,25
5389869	7.36	5.48	23,17
5389872	9.63	5.55	18,21
664983		5.87	27
667387	10.92	4.50	14,17
2998057	3.38	-7.19	19,8
2999021	12.43	-2.79	21,4
1407194	5.62	1.66	7,4
3232681		7.63	17
3232719		7.76	17
3232847	14.04	-0.83	22,10
3232864		8.68	8
3232878		8.81	17
3232889		7.88	14
3233005		8.54	18
3233020		3.94	18
3233108		9.47	14
3233126		1.35	14
3233189		9.69	5
3233347		-1.72	11
3233362		9.47	18
