ID	apKa1	bpKa1	atoms
26729798		-0.35	13
26729797		1.72	7
26729793	12.93	-3.64	14,13
26729780		-6.96	12
26729778		3.84	15
26729774	13.80	-7.73	13,15
26729771	14.39	-0.57	11,10
26729770	18.11	-1.54	20,17
26729768		0.93	16
26729767	15.28	1.36	15,10
26729766		-1.56	12
26729764	6.51	-3.13	10,16
26729762	9.39		8
26729757		0.01	8
26729754	12.98	2.68	16,7
26729739	12.13	-4.19	11,13
26729736	10.26	3.99	14,5
26729733	10.08	-4.45	20,11
26729732	13.96		11
26729726		-1.41	5
26729725		-1.41	5
26729723	15.42	2.98	16,11
26729722	14.58	-1.96	7,9
26729721		3.36	19
26729720		3.91	14
26729719		7.70	18
26729710	10.62	1.84	11,6
26729707		-1.30	14
26729699	10.15	-4.36	9,8
26729696	10.36	2.11	15,6
26729685	11.62	1.68	8,15
26729683	11.62	4.38	13,20
26729679	13.75	-3.50	12,10
26729672	14.43	-0.13	1,8
26729671	11.52	5.26	9,24
26729670	13.42	5.26	7,22
26729666		0.07	11
26729660		1.74	9
26729658		-1.64	9
26729657	10.74	-0.25	15,6
26729656		1.33	9
26729654	5.50	-5.24	10,6
26729652	12.50	-4.15	10,12
26729650	19.62	-1.82	1,5
26729648	10.31	-5.61	13,12
26729643		-1.36	17
26729640	11.18	1.44	2,17
26729637	11.65	1.68	9,16
26729636	11.70	1.68	8,15
26729635	10.37	1.68	16,6
26729617		-4.82	16
26729615		2.29	20
26729611		5.49	8
26729610	18.79	-0.08	8,17
26729609	18.03	-0.08	16,13
26729596	10.58	-1.13	12,11
26729593	10.38	-2.00	23,14
26729584		-0.42	8
26729581		4.54	4
26729579		-4.15	21
26729578		6.97	20
26729577	19.02	4.97	12,10
26729566	10.41	2.21	9,21
26729563	10.40	-0.94	8,11
26729561	18.05	2.09	6,20
26729559	10.61	4.44	8,10
26729551	10.35	1.24	15,7
26729549	11.38	-6.27	7,9
26729540	15.52	-3.66	1,16
26729513	10.58	-1.40	14,13
26729508		0.09	10
26729506	6.88	0.77	22,20
26729500	14.08	-0.30	4,14
26729498	12.65	1.07	17,7
26729480	13.58	8.98	14,11
26729473	12.42	0.76	15,8
26729458	11.41	2.24	17,4
26729452	10.38	-1.99	22,13
26729450	10.38	-1.96	25,16
26729444	10.56	3.99	7,19
26729440	16.48	-2.36	12,9
26729435	9.44		10
26729420		-0.22	12
26729418		-0.08	10
26729407	12.18	-0.35	16,8
26729406		-4.76	15
26729392	13.55	2.70	7,9
26729390	12.24	-0.35	6,17
26729381	10.58	-1.63	12,11
26729370		-0.23	12
26729367	12.38	1.24	12,11
26729346		-1.20	9
26729344	11.12	-1.37	10,19
26729343		-1.38	13
26729340	10.56	-3.11	10,10
26729337	11.43	3.24	12,10
26729331	18.79	1.66	19,5
26729330	9.32	-3.08	5,12
26729322	13.60	1.66	17,3
26729318	13.35	-1.98	8,23
26729317		-2.75	7
26729311	9.92	1.83	11,24
26729310		-1.41	5
26729309		-0.39	12
26729307		0.12	12
26729305		0.13	13
26729292		-0.20	11
26729291	11.60	-2.09	9,5
26729289	8.73	-3.13	11,6
26729282	10.29	-1.44	11,10
26729280		-2.61	23
26729275		-1.36	18
26729270		0.63	8
26729267	8.96	-3.31	11,19
26729263		-2.27	15
26729256		5.39	18
26729254		-1.30	14
26729247	17.86	4.95	10,8
26729235	13.71	5.26	7,22
26729228	7.30	3.06	24,30
26729216	9.59	-3.70	15,7
26729208	12.98	-1.13	16,7
26729204	11.74	8.65	14,8
26729198	15.30	-1.38	19,9
26729191	11.03	-0.41	12,11
26729185	13.97	2.58	20,21
26729184	10.51	2.48	14,15
26729183		4.67	2
26729177	6.98	-8.27	10,12
26729171	14.88	8.56	16,20
26729167		-1.48	16
26729166		-1.48	16
26729165		-0.60	16
26729164		1.04	7
26729162	12.69	-1.49	11,13
26729160	12.40	1.04	15,7
26729155		3.99	5
26729148	14.91	2.63	19,20
26729141	10.08	-4.45	19,10
26729139	12.22	-4.21	20,11
26729138	12.70	-1.29	11,13
26729136	12.71	0.01	10,20
26729132		2.97	6
26729131		0.46	19
26729127	12.69	-1.49	11,13
26729126		5.25	24
26729123	12.14	1.56	19,6
26729121	12.19	3.41	19,7
26729120		0.13	3
26729112	9.77	-0.90	8,20
26729111	19.02	4.97	13,11
26729110	12.38	-1.71	7,7
26729109	18.23	-2.56	20,10
26729107	8.72	0.51	6,5
26729104	8.42	1.73	4,6
26729102	13.45	-1.98	9,24
26729100	12.75	2.19	9,6
26729098	8.88	-3.09	7,14
26729087	7.82	-0.94	9,5
26729067	13.70	-2.24	8,7
26729058	18.92	3.66	9,7
26729055		3.57	23
26729054		0.81	17
26729050	8.09	0.07	10,9
26729039	16.72	3.75	8,5
26729029	13.68	1.38	17,18
26729020		3.05	4
26729012	13.23	-0.53	19,18
26729011		-3.07	13
26729010	10.56	2.68	7,19
26729007		3.33	19
26729006		5.55	18
26729002		-0.74	3
26728995	12.60	3.89	9,8
26728992	10.23	-0.94	8,11
26728989		1.44	9
26728985	9.07	0.67	12,8
26728981	11.60	-2.50	16,11
26728978	10.72	1.02	7,3
26728977		-1.95	12
26728964	3.40	7.97	7,5
26728963	11.03	4.54	14,5
26728962	7.93	-2.47	13,16
26728957		-4.43	14
26728956	11.52	1.68	16,15
26728954	13.10	-0.18	11,8
26728952		1.72	7
26728951	10.68	-0.22	10,5
26728950	6.58	-4.59	11,2
26728948		-0.60	14
26728942		2.07	14
26728929	18.91	3.04	5,7
26728927		-1.90	11
26728926	11.87	-1.16	24,10
26728925	13.85	-4.14	7,7
26728919	16.45	1.75	9,18
26728906		0.88	15
26728904	13.97	1.70	16,15
26728898		6.46	10
26728887	8.43	4.38	11,6
26728886		1.70	10
26728885	12.61	-1.19	16,7
26728881	11.85	-1.30	11,21
26728878		5.67	6
26728875	10.74	-4.99	10,9
26728851	7.84		12
26728841	12.87	4.14	8,19
26728840		-0.74	12
26728831	7.66	1.39	9,11
26728828	14.92	1.61	15,13
26728825		-1.10	15
26728824			
26728816	11.39	1.97	6,10
26728807		1.53	4
26728801	13.01	1.08	16,6
26728796	7.22	0.13	25,18
26728795	11.03	-0.72	16,11
26728791	10.58	-0.32	13,12
26728785	6.51	-3.13	11,6
26728778		0.13	15
26728775	12.49	3.04	12,11
26728769	11.29	1.53	14,10
26728765	10.58	4.90	12,22
26728745	10.60	0.95	12,7
26728733	11.37	3.01	11,9
26728722	14.53	7.78	12,15
26728719	12.11	-2.08	10,17
26728710		-7.94	12
26728707	19.25	6.88	8,19
26728705	9.77	-5.87	12,14
26728703		2.68	5
26728702	10.75	-4.63	9,2
26728701		0.83	6
26728698	10.79	-1.03	10,18
26728697	10.44	-2.35	19,26
26728691	14.15	-3.28	13,15
26728683	11.50	-3.65	14,13
26728673	10.08	-0.69	7,5
26728671	14.30	-3.38	12,11
26728664	10.37	2.74	11,23
26728662	10.19	2.74	14,23
26728658	14.73	0.98	8,4
26728656	11.67	-0.31	22,11
26728652	15.93	1.08	10,12
26728651	15.93	1.06	15,14
26728649	14.25	-0.09	2,4
26728643	10.94	4.56	17,19
26728641	10.94	4.97	17,19
26728636	16.60	4.18	15,12
26728633	16.60	4.16	16,13
26728619	13.09	0.87	13,14
26728618		-3.57	2
26728617		-3.62	2
26728616		-3.62	2
26728615		-3.55	2
26728613		-3.57	2
26728612		-3.55	2
26728605	15.42	-0.39	17,19
26728601	13.09	0.87	14,15
26728595	14.31	2.22	6,5
26728590	19.30	-3.14	2,4
26728575	16.43	1.83	11,6
26728571	13.18	1.88	14,10
26728564	9.53	1.31	15,17
26728555	10.19		5
26728543	8.87	3.39	8,25
26728542	6.75	0.82	18,10
26728541	7.47	0.66	19,3
26728538	6.80	-1.59	13,7
26728534	9.99	-4.78	11,10
26728525	5.55	-7.11	11,14
26728517	6.66	-7.24	8,18
26728507	10.94	-3.17	18,6
26728506	11.20	-3.21	17,6
26728501	7.19	-6.86	14,4
26728492	10.16	0.04	7,3
26728477	11.64	-5.46	5,10
26728474		-0.63	5
26728470	5.93	0.88	11,16
26728467	14.72	0.69	17,6
26728457		-3.54	2
26728449	10.94	-3.22	17,6
26728445	6.83	-7.89	16,3
26728444	6.94	-7.89	11,18
26728425		0.77	9
26728417	7.65	-0.94	15,6
26728416	7.64	-9.67	11,9
26728412	13.94	-3.27	11,10
26728408	15.61	-3.16	12,11
26728403	14.49	-1.32	11,10
26728398	11.33	-3.27	7,7
26728397	10.94	-2.09	7,7
26728396	7.19	-7.45	10,9
26728392	16.21	2.35	20,17
26728380	10.20	1.07	17,7
26728366	10.30	0.22	11,10
26728356	13.59	1.46	16,9
26728355	13.60	1.46	16,9
26728348	14.84	-1.03	9,8
26728335	12.13	6.84	15,8
26728334		9.45	12
26728320	13.65	2.55	13,3
26728311	13.64	1.46	7,13
26728308	18.00	-8.28	14,13
26728307	18.00	-8.28	21,9
26728302	16.53	0.47	9,2
26728299	12.97	7.22	8,14
26728295		-1.73	13
26728294		-1.73	10
26728292	11.18	3.32	10,25
26728289	11.62	-2.19	15,14
26728281	11.43	2.21	16,6
26728269	15.25	-1.55	12,14
26728267	11.03	2.68	12,18
26728265	10.10	-0.79	12,11
26728259	9.21	-0.27	9,10
26728252	11.59	1.46	5,11
26728248	9.75	0.06	13,5
26728231	11.31	2.30	14,9
26728222	7.30	3.06	23,29
26728197	11.41	2.21	16,6
26728195		-3.62	2
26728190		-4.75	17
26728187	10.43	-3.10	16,6
26728174	15.41	-0.39	17,19
26728167	8.41	5.66	12,16
26728161	7.73	-2.93	6,5
26728145	7.08	5.57	15,4
26728140	14.97	2.64	13,14
26728125	14.87	2.16	17,18
26728123	10.62	-5.12	11,10
26728116	10.93	-3.56	7,7
26728109	11.34	-3.22	17,6
26728105	10.31	-4.45	8,7
26728104	13.24	-4.44	8,9
26728092	10.62	-4.82	7,17
26728085		0.86	9
26728072	12.71	7.41	12,7
26728068	11.04	1.07	17,7
26728064	13.42	2.57	7,18
26728063	10.96	-0.64	17,6
26728059		-1.73	15
26728048	10.11	-0.79	12,11
26728047	6.59	-7.24	8,18
26728043	13.83	7.46	12,7
26728039		-0.85	5
26728019	10.44	-6.44	13,15
26728002	9.52	-1.44	11,13
26728000	14.15	-0.61	18,4
26727995	12.37	3.50	17,24
26727989	10.53	2.74	11,21
26727988	14.31	-3.38	11,10
26727987	10.10	-0.88	10,15
26727978		-6.89	9
26727976	14.59	3.08	11,18
26727975	9.87	-7.13	10,17
26727960	19.35	-1.13	14,19
26727941	19.24	2.36	10,18
26727940	10.96	2.22	14,9
26727913	15.28	-2.42	10,15
26727880	14.54	-6.84	16,9
26727871		1.88	21
26727869		3.04	11
26727866		1.40	17
26727865	13.93	3.11	11,19
26727857		-0.61	9
26727853		0.27	7
26727852		1.69	5
26727848	11.88	-1.16	23,10
26727846		0.52	6
26727844	12.91		8
26727841		0.95	9
26727838	8.18		11
26727825	13.78	5.47	8,22
26727822	4.29	-1.02	12,15
26727821	9.11		10
26727806	11.39	6.15	16,12
26727805	10.50	2.08	15,16
26727789		-0.03	5
26727785	9.73	-0.68	20,5
26727778		2.29	14
26727772	8.22	3.88	15,11
26727771	9.50	4.55	11,22
26727763		4.17	2
26727760	11.45	3.01	15,16
26727756		1.89	8
26727752		1.76	10
26727740		-1.60	17
26727732		2.67	10
26727731	10.82	-1.80	7,8
26727728	15.08	-1.54	9,15
26727722		3.57	4
26727721	8.84	3.04	9,8
26727719	14.98	-0.14	5,4
26727711	13.59	3.36	13,2
26727708	5.28	-5.52	12,8
26727706	8.30	2.93	8,17
26727703	11.39	1.75	12,8
26727702	8.24	4.73	12,21
26727695	8.03		8
26727687	14.74	1.42	25,12
26727684	12.78	1.36	11,16
26727683	12.78	1.36	11,16
26727679	7.79	-2.61	5,4
26727676	19.86	2.09	16,16
26727675	17.19		10
26727674			
26727672	11.46	1.77	13,9
26727671	10.92	-3.47	7,7
26727664	11.84	-0.34	6,5
26727663	7.79	-0.93	16,10
26727648	9.23	2.03	16,12
26727632	19.00	4.66	14,12
26727618		3.74	7
26727613	11.80	5.76	9,11
26727610	18.55	0.00	10,8
26727607	11.39	2.90	6,10
26727602	9.24	2.11	8,12
26727599	9.38		8
26727594	19.94	2.35	18,4
26727590	7.85	5.29	10,14
26727586	14.23		5
26727585		4.96	9
26727583	9.28		11
26727582	9.37		7
26727581	8.23	4.46	11,5
26727573	8.34	2.93	9,18
26727561		5.67	7
26727559		2.93	12
26727553		-3.46	13
26727551		7.69	5
26727550		0.11	8
26727549	14.05	-3.34	16,15
26727547	11.39	2.17	6,10
26727541	11.31	2.70	15,11
26727539	11.31	1.89	16,12
26727537	11.30	1.57	11,7
26727524		0.40	9
26727511	15.60	1.30	11,22
26727508	13.82	5.69	4,9
26727507		-2.85	9
26727485	12.92		15
26727484	10.58	-0.39	18,19
26727477		3.20	4
26727476	11.21	-3.10	7,14
26727451		-6.95	5
26727450	18.98	4.33	10,8
26727447			
26727440	11.13	1.31	15,8
26727435	17.40		5
26727428		1.98	6
26727427	14.39	-0.44	10,21
26727424	10.76	-0.08	12,14
26727418	14.28	6.96	10,15
26727414	9.37	-2.27	7,14
26727409	11.52	4.39	12,8
26727405		0.52	6
26727400		-2.85	15
26727397	14.47	2.95	9,10
26727396		0.23	11
26727373		7.54	13
26727361	11.66	0.73	10,9
26727360		-0.26	6
26727351	14.76	-3.34	8,10
26727348	15.61	1.28	10,10
26727346	14.22	-3.30	16,15
26727343	17.60	1.44	8,14
26727334	14.92	-1.36	5,7
26727332		-1.02	9
26727330		-1.18	21
26727329		6.75	5
26727321	19.05	2.34	6,13
26727313		-0.71	9
26727306	6.74		9
26727305	10.35	-7.37	7,6
26727298		1.63	8
26727292		0.47	10
26727289	12.79	-8.08	10,9
26727287	18.16	-3.75	11,13
26727284		3.49	12
26727281	15.08	-1.44	21,10
26727280	13.30	-3.38	7,9
26727264	12.23	2.25	15,14
26727262	8.31	2.93	9,18
26727259		2.46	8
26727258	11.35	-4.93	7,7
26727255		3.75	9
26727248	10.83	-0.61	14,13
26727247		-2.12	10
26727241	14.13	-2.61	17,17
26727239	13.56	-3.47	7,9
26727238	13.30	-3.53	7,9
26727236	14.07	1.40	10,14
26727233	14.50	-1.30	5,7
26727232	4.73	-7.29	13,13
26727231	12.02	-4.73	7,7
26727211	7.90		10
26727206	11.63	1.14	9,8
26727197	11.25	0.91	5,9
26727184	13.91	3.85	13,17
26727183	13.24	-0.45	9,20
26727178		1.41	12
26727163		1.98	13
26727162		1.98	6
26727161		0.27	6
26727148		-1.99	12
26727139		-2.34	8
26727135	10.28	0.29	8,9
26727133	11.57	-0.94	8,9
26727132	10.99	-1.56	7,8
26727130		-1.22	20
26727125	10.51	-1.14	7,9
26727123	10.69	-0.16	11,12
26727122	11.66	5.30	12,17
26727120		-1.51	10
26727115		0.80	13
26727112		0.87	6
26727111	5.57		11
26727092	11.31	2.24	12,8
26727088	14.08	-0.39	7,19
26727072	11.10	1.04	14,13
26727048	7.16	-3.35	10,12
26727035		-5.09	2
26727031	11.63	1.28	11,16
26727028	10.80	-7.79	15,15
26727026	13.64	-0.87	5,9
26727018		3.21	20
26727002	13.66	-3.51	13,11
26726978	8.27	-1.82	5,7
26726975	11.29	-2.17	12,4
26726974		4.78	4
26726968	13.86	-2.09	10,9
26726966	9.22	2.21	15,17
26726965	12.66	1.72	7,6
26726960	19.49	-8.80	5,5
26726959	16.37	1.68	14,9
26726957		2.22	10
26726955	10.41	-1.31	8,9
26726953	13.15	-4.47	6,5
26726948	8.56	-0.80	13,11
26726945		-0.31	12
26726937	13.19	1.02	13,20
26726931	14.00	-3.46	12,11
26726930	13.86	6.86	18,9
26726915	11.76	-0.43	7,21
26726910	8.03	-6.24	21,21
26726908	15.00		5
26726906	9.99	5.30	7,4
26726885	18.24	-7.16	18,15
26726881	11.15	3.17	7,20
26726878		1.89	22
26726876	11.44	3.08	14,3
26726851		0.86	15
26726846		-0.09	8
26726844	9.78	-8.81	11,13
26726838		1.43	7
26726812		3.59	4
26726779	3.80	10.25	17,19
26726778		-6.91	10
26726775	19.45	-6.69	18,18
26726772	8.02	-0.97	12,18
26726767	13.95	-3.13	10,9
26726763	13.49	-2.72	20,15
26726762	13.87	-2.72	4,15
26726757	12.51	-4.28	8,12
26726754	13.54	6.86	11,18
26726749	12.20	6.33	12,16
26726746	13.97	-3.31	12,11
26726744	14.21	-3.41	13,12
26726742	12.97	-1.14	16,16
26726737	12.61	-4.46	9,8
26726735	10.10	2.24	8,6
26726734		-1.36	14
26726731	14.87	0.67	10,14
26726730	9.82	2.74	6,15
26726729	11.83	1.05	18,17
26726726	10.76	-4.39	7,9
26726725	9.23	6.89	11,23
26726708	10.28	1.07	17,7
26726692	13.64	-6.46	12,14
26726684	13.57	-2.91	8,7
26726681	19.90	3.05	13,12
26726677	15.98	0.89	15,12
26726674	16.59	1.75	10,19
26726673		-4.87	24
26726665	11.90	6.94	14,18
26726664	13.46	-3.00	8,10
26726651	13.36	1.46	8,14
26726650	12.73	1.07	17,7
26726649	11.62	6.86	18,9
26726640	13.46	-3.00	8,10
26726638		6.16	16
26726636	9.01	2.44	10,14
26726632	13.70	-5.90	7,9
26726613	10.11	-0.79	12,11
26726612	10.11	-0.79	12,11
26726611	10.09	-0.79	12,11
26726610	11.62	1.67	17,6
26726609	9.91	3.39	12,18
26726603		0.69	10
26726598	10.89	3.10	14,3
26726597	10.88	3.10	14,3
26726591	10.77	4.49	13,2
26726589	10.84	-0.94	15,6
26726585	11.83	0.61	16,13
26726576	12.90	1.07	17,7
26726575	14.18	2.28	15,9
26726573	10.53	4.81	9,14
26726550	14.51	5.52	16,2
26726538	10.25	6.01	8,12
26726537	14.78	0.67	16,8
26726536	14.73	0.67	16,8
26726534	11.00	2.74	10,16
26726532		-2.62	7
26726529	11.50	4.12	11,18
26726528	11.53	4.12	7,18
26726527	11.79	5.05	8,18
26726526	11.57	5.11	9,16
26726523	13.50	-0.91	10,5
26726508		1.30	10
26726503	13.56	6.86	7,14
26726497	13.43	-3.29	8,10
26726490		4.96	9
26726487	13.88	-3.68	9,8
26726474	12.84	-3.17	16,15
26726473	11.80	-2.96	15,14
26726471	11.27	7.00	16,4
26726458	11.91	-0.93	10,16
26726449	14.48	7.87	10,13
26726444	13.48	1.48	19,9
26726443	12.97	1.48	9,15
26726434	9.87	-0.93	9,5
26726433	8.89	0.47	14,5
26726419	9.13	-8.25	5,4
26726414		0.55	12
26726410	4.72	-0.45	11,7
26726377	11.13	1.53	13,17
26726372	9.87	3.03	9,3
26726369	7.80	-6.57	14,19
26726368	10.64	1.57	7,4
26726346	8.01	0.81	23,12
26726335	9.80	1.35	24,9
26726331	6.60	-2.89	12,22
26726316	15.30	-0.50	9,8
26726309	11.40	-1.64	12,13
26726304	9.21	-2.80	13,16
26726301	11.48	-2.20	18,10
26726287		-0.28	7
26726278	7.03	-4.70	11,19
26726274	14.57	3.62	13,14
26726261	9.40	1.96	20,19
26726253	6.39	-1.21	24,16
26726251	7.64	-4.79	7,8
26726238	13.54	-0.31	17,25
26726234	9.19	3.56	10,5
26726233	8.76	4.36	12,21
26726231	9.21	-2.77	11,16
26726228	8.72	3.02	14,16
26726215	10.53	-0.15	9,5
26726211	4.62	1.78	22,15
26726207	6.40	0.58	21,13
26726204	9.48	2.30	23,15
26726203	7.82	-6.32	11,16
26726202	4.28	-2.03	24,26
26726191	7.32	-2.29	11,12
26726186	9.48	-1.00	15,17
26726184	5.42	3.88	12,24
26726181	11.86	1.23	23,22
26726180	7.60	-7.15	12,12
26726178	10.93	1.27	13,14
26726146	9.38	2.67	9,14
26726141	14.42	3.68	7,5
26726135	5.98	0.76	15,16
26726131	2.36		14
26726127	7.48	-4.37	15,14
26726121	14.09	0.10	16,13
26726116	11.36	1.45	15,11
26726115		6.85	16
26726097	8.76	-3.35	23,15
26726096	8.96	-2.99	20,9
26726094	7.57	-0.86	22,10
26726057	8.63	0.07	26,12
26726019	11.22	4.28	11,16
26726006	10.22	-5.95	8,8
26725999	9.37	2.15	19,11
26725997	7.80	5.87	6,12
26725994	10.07	4.50	7,22
26725992	9.51	2.31	5,10
26725991	9.13	1.01	15,14
26725989	11.80	-0.89	14,13
26725985	9.42		8
26725978	9.21	3.04	18,5
26725974	10.63	1.91	17,12
26725972	9.82	-1.06	11,14
26725971	7.80	5.69	13,8
26725962	11.69	1.20	13,12
26725960	4.90	3.54	23,27
26725955	10.26	7.00	11,26
26725949	18.50	-1.63	7,9
26725946	11.69	-0.02	15,14
26725945	12.52	3.44	12,14
26725943	11.69	-0.03	15,14
26725942		4.25	7
26725936	19.25	4.58	15,22
26725933	9.68	-0.76	11,20
26725928	14.50	3.40	22,8
26725924	13.43	-1.85	10,11
26725920	7.65	-2.84	18,12
26725906	17.55	1.47	17,14
26725902	6.71	-1.34	13,16
26725897	10.74	4.38	16,23
26725895	9.86	0.32	22,16
26725894	9.22	5.15	6,21
26725890	10.42	-0.11	21,8
26725885	9.91	0.35	14,8
26725875	6.13	0.83	5,10
26725871	7.64	-1.81	17,10
26725870	6.99	-4.90	4,8
26725867	9.00	2.36	24,8
26725865	13.43	-1.85	10,11
26725854	9.26	1.78	10,3
26725849	8.83	0.25	7,8
26725838	14.60	1.98	13,6
26725837	10.03	0.15	14,15
26725835	7.40	0.70	15,14
26725833	6.10	-2.39	11,13
26725828	7.23	1.71	14,10
26725825	6.40	0.23	24,11
26725818	9.10	4.15	21,4
26725809	15.08	2.88	21,22
26725785	9.72	-0.72	10,13
26725782	9.68	-0.76	11,20
26725778		-2.05	13
26725777	6.84	2.97	23,3
26725771	9.16	1.09	24,3
26725766	19.20	1.39	20,19
26725759	9.21	-2.80	10,15
26725757	8.90	5.85	12,14
26725747	9.13	-1.57	29,11
26725739	9.80	0.15	19,13
26725733	6.48	3.60	10,13
26725730	8.05	-1.49	8,11
26725728	9.00	2.56	25,17
26725726	8.62	1.78	12,19
26725725	11.77	1.51	9,11
26725710	7.29	0.16	15,11
26725708	8.66	0.33	15,14
26725702	8.46	-2.78	15,12
26725697	9.38	2.22	18,10
26725696	9.44	2.63	6,10
26725695	9.77	-1.53	10,13
26725690	9.32	-3.69	7,12
26725687	9.21	-2.77	11,16
26725685	11.50	1.44	18,14
26725679	8.31	0.72	14,16
26725677	11.21	-4.42	10,15
26725674	8.71	1.77	12,19
26725669	8.71	1.76	10,17
26725665	11.49	1.38	8,10
26725663	10.92	1.20	12,13
26725660	9.20	4.71	15,3
26725659	9.27	-1.89	20,15
26725656	10.68	-7.17	15,11
26725654	8.68	5.15	13,9
26725644	13.57	-1.91	19,16
26725643	3.97	2.19	23,13
26725633	8.23	-5.81	17,16
26725631	14.48	-1.00	14,14
26725630	6.74	3.85	18,8
26725629	7.20	3.38	11,14
26725621	8.55	3.24	18,15
26725612	6.57	-0.35	17,7
26725610	7.10	5.38	17,13
26724404	9.84	0.47	11,12
26724355	6.58	-4.65	24,7
26724332	9.45	2.23	18,4
26724323	9.81	-4.29	8,8
26724252	9.71	-4.29	24,24
26724234	9.61	0.12	8,7
26724226	9.60	2.79	3,10
26724212	13.65	-2.13	9,12
26724180	8.34	2.68	22,9
26671682	9.52	-1.82	17,16
26671678	9.25	2.75	16,11
26671677	11.35	1.37	16,8
26671676	11.06	1.86	17,13
26671675	5.42	-3.04	11,4
26671670		-0.01	14
26671669	7.30	3.05	13,19
26671667	11.99	1.56	7,9
26671665	10.93	1.71	9,13
26671664	12.20	1.74	14,9
26671663	10.01	-0.50	3,6
26671662	11.71	0.36	14,19
26671657	10.07	3.25	7,11
26671649	7.30	3.05	14,20
26671648	7.30	3.05	15,21
26671645	12.15	-1.84	9,11
26671643	12.64	1.56	9,11
26671641	9.91	-2.66	23,2
26671629	8.94	-2.66	23,2
26671626	12.58	1.92	14,11
26671625		2.51	10
26671624	8.39	-2.45	9,8
26671622	11.78	1.55	8,10
26671620	8.90	1.93	4,6
26671616	10.39	-4.92	10,12
26671612	8.37	-4.82	5,12
26671611	10.26	0.30	9,8
26671603	7.30	-1.95	10,13
26671602	10.80	-2.59	18,17
26671599	10.42	-0.68	6,9
26671591	10.27	5.41	4,15
26671590	10.75	4.28	7,23
26671589	11.63	0.29	10,11
26671585	9.90	1.69	7,11
26671584	18.93	-2.09	9,11
26671577	11.05	-3.32	11,23
26671575	7.80	-3.53	19,14
26671571		4.10	10
26671561	16.91	1.90	12,13
26671560	12.92	1.39	15,8
26671554	10.71	-1.01	10,13
26671553		-2.11	13
26671551	10.15	-6.22	10,10
26671546	9.82	-0.89	22,12
26671542	19.03	5.11	24,10
26671537	9.10	-2.33	21,23
26671535	14.89	-4.94	25,21
26671530	6.95	-4.80	23,2
26671528	12.16	1.74	7,11
26671522	8.25	-0.12	20,5
26671520	7.30	2.66	11,14
26671519	9.16	-0.69	7,5
26671516	10.50	-0.89	5,11
26671508	9.21	2.85	23,15
26671506	8.57	2.01	17,12
26671504	10.19	1.79	16,17
26671503	9.50	1.95	23,22
26671500	9.82	0.06	11,12
26671497	7.10	-1.47	8,10
26671493	6.95	0.88	15,17
26671492	6.53	-7.13	20,9
26671484	18.90	3.35	25,14
26671464	12.45	-2.94	13,15
26671459	6.97	-0.73	25,27
26671456	7.61	-2.22	25,4
26671454	7.95	-1.53	11,28
26671447	10.42	-0.66	11,14
26671446	9.67	3.51	9,5
26671438	11.65	3.07	15,23
26671436	11.31	2.60	16,12
26671435	5.10	-1.19	12,7
26671426	13.13	2.75	14,11
26671419	7.95	2.34	1,5
26671416	8.96	0.08	29,20
26671414	7.26	2.03	19,7
26671412	10.61	-0.36	15,14
26671410	10.56	5.46	15,20
26671409	10.35	5.46	15,20
26671404	9.82	4.38	9,5
26671401	6.58	2.65	23,12
26671399	7.00	1.85	9,22
26671394	5.40	-6.99	11,7
26671390	9.82	1.13	11,23
26671383		4.42	7
26671382	7.82	0.57	18,17
26671378	11.33	-0.71	4,3
26671376	11.92	1.83	9,4
26671373	8.27	-0.64	16,12
26671370	9.56	2.76	22,21
26671369	6.97	-0.73	20,22
26671361	9.65	3.51	9,5
26671359	8.08	-5.99	20,6
26671357	13.13	-1.76	9,11
26671356	9.08	-2.86	17,9
26671354	6.35	-4.89	23,8
26671350	12.34	2.92	9,14
26671347	6.58	2.65	23,12
26671332	10.83	-2.62	25,15
26671331	8.89	0.23	23,15
26671317	6.97	3.51	9,19
26671311	8.63	1.02	25,17
26671303	8.46	-0.30	27,13
26671301	9.33		16
26671300	11.69	1.43	13,12
26671296	8.03	-0.25	24,14
26671292	9.72	-0.32	13,14
26671288	13.92	3.24	12,14
26671284	8.08	-2.86	22,19
26671277	7.30	3.05	12,18
26671264	11.32	-4.74	13,16
26671262	7.80	6.08	7,13
26671261	7.84	1.69	26,22
26671260	7.31	-1.31	13,18
26671257	9.36	-4.87	12,2
26671253	8.03	1.31	22,10
26671251	10.44	1.28	9,23
26671250	8.03	1.69	22,21
26671244	7.35	-1.72	22,20
26671235	15.46	-2.60	16,16
26671234	7.50	2.35	10,9
26671226	7.00	1.27	13,15
26671223	8.77	4.36	11,20
26671203	8.38	2.26	14,16
26671196	7.22	0.66	16,12
26671192	11.86	0.99	15,14
26671188	11.80	0.70	12,9
26671183	12.63	3.39	10,12
26671180	14.63	3.58	20,22
26671173		2.41	3
26671168		4.95	20
26671163	9.14	1.52	14,10
26671161	9.11	2.09	22,13
26671157	8.03	-0.33	23,13
26671154	7.79	-1.12	22,12
26671150	11.75	1.02	4,3
26671140	7.30	0.72	16,12
26671136		-1.40	12
26671134	15.98	-4.91	24,18
26671123	13.48	-1.69	16,18
26671122	11.73	1.14	4,3
26671111	11.64	4.38	20,27
26671109	11.53	-0.46	4,3
26671104	8.31	-4.80	18,2
26671091	7.92	4.05	18,14
