ID,SEL_100,VAL,logD,ACIDIC,BASIC,STATE_10,STATE_50,STATE_90,MW,XLOGP,CLOGP,TPSA,HBD,HBA,LOGP_COLOR,MW_COLOR,LOGD_COLOR
122429,0.21,0.68,3.82,,6.5,basic,neutral,neutral,326.823,3.262,3.87,23.78,0,1,yellow,green,yellow
1278826,0.0,0.18,1.33,10.14,0.7,neutral,neutral,neutral,180.591,1.356,1.33,45.75,1,2,green,green,green
1289806,0.0,0.15,0.05,11.43,-2.68,neutral,neutral,neutral,203.197,1.057,0.05,53.93,1,3,green,green,green
4480,0.42,0.52,-5.93,1.83,9.88,zwiterionic,zwiterionic,zwiterionic,185.177,-2.503,-3.05,100.62,1,4,green,green,green
436278,0.35,0.59,2.02,9.63,7.73,basic,basic,neutral,474.555,1.827,2.52,93.8,2,4,green,yellow,yellow
436277,0.13,0.44,4.37,13.61,7.29,basic,neutral,neutral,464.586,2.903,4.62,102.07,3,4,yellow,yellow,red
32027,0.0,0.82,1.74,,8.42,basic,basic,basic,264.363,3.33,2.79,41.57,1,2,green,green,green
1294774,0.02,0.1,4.79,10.77,4.28,neutral,neutral,neutral,400.278,4.512,4.79,66.91,2,3,yellow,yellow,red
25058,0.62,0.76,2.34,14.07,-2.59,neutral,neutral,neutral,655.437,4.055,2.34,38.33,1,2,green,red,yellow
373271,0.64,0.86,5.59,9.96,4.76,neutral,neutral,neutral,491.584,5.616,5.59,99.77,3,4,red,yellow,red
1124,0.77,0.94,-0.93,7.21,-3.64,acidic,acidic,neutral,236.272,-0.808,-0.59,107.41,1,5,green,green,green
1125,0.64,0.95,-1.51,6.93,-3.32,acidic,acidic,neutral,222.245,-1.03,-1.04,115.04,2,5,green,green,green
753997,0.0,0.37,-1.3,,10.53,basic,basic,basic,541.908,3.206,4.51,167.58,10,0,yellow,red,green
92776,0.63,0.95,4.49,7.45,-6.1,acidic,neutral,neutral,481.333,5.11,4.77,57.61,1,3,yellow,yellow,red
388445,0.05,0.39,3.73,12.61,6.61,basic,neutral,neutral,427.262,4.539,3.78,89.42,3,3,yellow,yellow,yellow
394421,0.76,0.88,-23.99,11.68,11.13,basic,basic,basic,1808.052,-9.957,-14.3,837.19,30,21,green,red,green
1306972,0.08,0.58,1.87,12.24,4.0,neutral,neutral,neutral,305.331,3.127,1.87,86.01,2,4,green,green,green
1317834,0.0,0.15,1.95,17.11,9.24,basic,basic,basic,361.412,3.189,3.76,63.93,2,2,yellow,green,green
21459,0.94,0.98,0.13,10.11,8.88,basic,basic,basic,341.401,2.052,1.36,70.0,2,4,green,green,green
15191,0.53,0.89,1.74,14.68,7.51,basic,basic,neutral,354.443,1.86,2.1,65.56,2,3,green,green,green
1319836,0.01,0.09,2.86,14.71,4.95,neutral,neutral,neutral,332.396,2.873,2.86,62.22,2,3,green,green,yellow
1318214,0.0,0.05,2.46,8.3,0.46,neutral,neutral,neutral,188.014,3.244,2.51,41.57,1,2,green,green,yellow
1298425,0.15,0.29,4.85,11.38,1.04,neutral,neutral,neutral,532.473,7.089,4.85,115.8,3,5,yellow,red,red
139449,0.69,0.92,1.55,9.51,7.72,basic,basic,neutral,610.703,1.936,1.9,183.64,6,5,green,red,green
1300384,0.06,0.32,4.41,11.58,1.55,neutral,neutral,neutral,406.41,4.361,4.41,102.41,3,4,yellow,yellow,red
1308552,0.41,0.93,0.4,15.03,9.53,basic,basic,basic,313.373,2.157,2.49,79.62,3,2,green,green,green
6902,0.8,0.9,1.04,10.07,7.84,basic,basic,neutral,327.374,1.597,1.62,70.0,2,4,green,green,green
60597,0.12,0.37,3.26,19.69,6.57,basic,neutral,neutral,301.774,3.151,3.32,69.62,1,3,yellow,green,yellow
210977,0.71,0.97,2.56,20.0,7.27,basic,neutral,neutral,394.684,2.334,2.8,98.46,2,4,green,green,yellow
451337,0.48,0.52,-0.39,,10.33,basic,basic,basic,455.719,3.516,4.22,35.58,1,1,yellow,yellow,green
314001,0.4,0.8,1.6,13.95,-2.19,neutral,neutral,neutral,145.158,1.169,1.6,32.86,1,1,green,green,green
228121,0.58,0.84,-0.72,14.03,9.31,basic,basic,basic,312.405,1.387,1.16,90.65,2,4,green,green,green
8682,0.2,0.82,-1.49,12.46,7.2,basic,neutral,neutral,266.253,0.449,-1.28,126.65,4,6,green,green,green
1148669,0.0,0.0,-1.13,,,neutral,neutral,neutral,109.794,2.433,-1.13,0.0,0,0,green,green,green
570958,0.28,0.66,3.42,13.36,-1.25,neutral,neutral,neutral,428.526,4.533,3.42,68.44,2,2,yellow,yellow,yellow
1328865,0.23,0.52,2.01,13.96,4.23,neutral,neutral,neutral,245.668,1.77,2.01,80.48,2,3,green,green,yellow
9623,0.24,0.67,0.42,4.21,6.75,zwiterionic,acidic,acidic,228.247,1.401,0.55,55.12,0,3,green,green,green
1286861,0.08,0.4,5.12,10.4,5.0,neutral,neutral,neutral,444.481,5.736,4.47,93.18,3,3,yellow,yellow,red
89123,0.2,0.7,2.11,11.52,10.3,basic,basic,basic,504.455,6.218,4.73,95.07,3,4,yellow,red,yellow
1177130,0.43,0.78,1.75,9.69,8.97,basic,basic,basic,358.478,3.06,3.0,70.39,2,3,green,green,green
996,0.41,0.87,3.09,,9.2,basic,basic,basic,314.852,4.619,4.88,6.48,0,0,yellow,green,yellow
18414,0.73,0.95,3.54,,0.43,neutral,neutral,neutral,345.358,3.508,3.54,100.06,1,5,yellow,green,yellow
430646,0.27,0.8,3.65,19.69,6.56,basic,neutral,neutral,317.388,3.683,3.71,69.62,1,3,yellow,green,yellow
1334936,0.05,0.11,2.35,13.2,8.68,basic,basic,basic,422.55,3.406,3.65,90.89,3,4,yellow,yellow,yellow
144548,0.95,1.0,3.65,,-4.17,neutral,neutral,neutral,315.192,3.708,3.65,35.53,0,3,yellow,green,yellow
1301537,0.0,0.12,0.51,8.98,10.44,basic,basic,basic,293.323,1.829,1.82,96.95,3,4,green,green,green
477093,0.0,0.13,3.74,4.44,-5.1,acidic,acidic,acidic,468.668,4.347,6.59,71.44,0,4,red,yellow,yellow
21523,0.43,0.65,5.46,4.29,-1.08,acidic,acidic,acidic,575.675,5.793,6.4,115.73,2,6,red,red,red
67987,0.06,0.36,2.97,7.99,-5.42,neutral,neutral,neutral,458.372,3.177,3.08,197.37,8,11,yellow,yellow,yellow
650400,0.56,0.69,0.5,,9.73,basic,basic,basic,286.197,3.181,2.78,21.26,1,1,green,green,green
13432,0.62,0.88,-2.62,3.61,7.73,zwiterionic,zwiterionic,acidic,573.661,-0.04,-4.28,199.95,6,7,green,red,green
273,0.1,0.18,3.12,10.9,2.44,neutral,neutral,neutral,384.387,3.494,3.12,103.12,2,5,yellow,green,yellow
27610,0.33,0.67,3.13,,6.67,basic,neutral,neutral,265.353,2.016,3.21,19.37,0,1,yellow,green,yellow
1295579,0.04,0.16,2.57,14.73,4.95,neutral,neutral,neutral,318.369,2.395,2.57,62.22,2,3,green,green,yellow
1313016,0.02,0.23,2.74,14.18,7.5,basic,basic,neutral,479.573,4.093,3.1,83.14,2,4,yellow,yellow,yellow
1313019,0.0,0.55,-1.89,12.85,6.36,basic,neutral,neutral,746.872,2.513,-1.15,379.3,16,6,green,red,green
490644,0.36,0.85,1.87,11.45,8.57,basic,basic,basic,521.654,2.869,3.06,102.93,2,5,yellow,red,green
707683,0.13,0.28,0.09,14.1,9.97,basic,basic,basic,366.427,2.509,2.61,74.02,1,4,green,green,green
1292164,0.0,0.03,4.35,14.12,-1.49,neutral,neutral,neutral,224.258,3.035,4.35,41.13,2,1,yellow,green,red
447415,0.02,0.07,3.51,10.73,8.97,basic,basic,basic,641.608,5.465,4.98,102.58,2,4,yellow,red,yellow
196129,0.02,0.19,-25.4,2.72,,acidic,acidic,acidic,2215.741,-27.994,1.26,743.61,0,43,green,red,green
196128,0.0,0.04,-25.63,2.73,,acidic,acidic,acidic,2243.794,-27.874,0.98,743.61,0,43,green,red,green
1320719,0.05,0.19,3.62,15.25,4.95,neutral,neutral,neutral,302.37,3.411,3.62,41.99,1,2,yellow,green,yellow
194,0.02,0.53,-4.35,3.09,-3.84,acidic,acidic,acidic,233.242,-0.104,-0.89,91.75,0,5,green,green,green
336113,0.86,1.0,6.67,15.78,10.61,basic,basic,basic,609.884,7.763,9.6,57.36,2,2,red,red,red
315977,0.0,0.23,3.1,16.86,-4.22,neutral,neutral,neutral,358.385,3.043,3.1,63.22,0,6,yellow,green,yellow
13329,0.06,0.14,1.36,9.68,-5.89,neutral,neutral,neutral,110.111,0.917,1.37,40.46,2,2,green,green,green
116848,0.17,0.91,-0.3,3.44,1.76,acidic,acidic,acidic,440.454,5.023,4.41,118.81,1,7,yellow,yellow,green
100257,0.72,0.74,3.39,,3.76,neutral,neutral,neutral,193.244,2.983,3.39,12.89,0,1,yellow,green,yellow
84097,0.05,0.3,-6.14,0.69,10.21,zwiterionic,zwiterionic,zwiterionic,263.123,-2.607,-4.1,161.31,6,7,green,green,green
171563,0.03,0.36,3.91,9.21,-6.28,neutral,neutral,neutral,284.307,3.298,3.92,66.76,2,4,yellow,green,yellow
1302701,0.02,0.2,3.82,10.47,6.2,basic,neutral,neutral,455.436,3.659,3.87,103.33,4,4,yellow,yellow,yellow
1511335,0.04,0.33,2.57,14.02,5.8,neutral,neutral,neutral,510.628,2.79,2.58,117.71,3,6,green,red,yellow
1162276,0.04,0.84,3.53,14.59,2.0,neutral,neutral,neutral,465.545,4.528,3.53,93.07,1,7,yellow,yellow,yellow
642870,0.2,0.45,-2.5,3.05,10.24,zwiterionic,zwiterionic,zwiterionic,1197.384,1.29,-4.63,401.86,14,13,green,red,green
692472,0.04,0.09,2.09,14.77,2.54,neutral,neutral,neutral,388.368,2.202,2.09,78.27,1,5,green,green,yellow
1994,0.67,0.94,-0.99,9.81,8.96,basic,basic,basic,211.258,0.646,0.16,72.72,4,3,green,green,green
35158,0.02,0.11,1.36,9.34,-6.29,neutral,neutral,neutral,110.111,1.057,1.37,40.46,2,2,green,green,green
1315532,0.05,0.39,3.95,8.32,3.63,neutral,neutral,neutral,370.2,3.634,4.0,81.93,2,4,yellow,green,yellow
370955,0.03,0.18,3.22,10.37,-2.38,neutral,neutral,neutral,431.873,3.434,3.22,129.39,3,7,yellow,yellow,yellow
422894,0.06,0.17,2.28,8.83,2.7,neutral,neutral,neutral,462.422,2.003,2.3,105.48,3,5,green,yellow,yellow
1173235,0.95,1.0,2.64,7.57,-2.95,acidic,neutral,neutral,372.369,2.535,2.86,87.36,1,7,green,green,yellow
255175,1.0,1.0,-1.3,3.16,10.19,zwiterionic,zwiterionic,zwiterionic,1079.293,1.476,-3.34,329.06,11,10,green,red,green
1292097,0.0,0.02,4.02,10.64,3.73,neutral,neutral,neutral,323.372,3.982,4.02,75.94,1,4,yellow,green,red
448290,0.15,0.4,3.29,11.46,1.65,neutral,neutral,neutral,438.484,4.736,3.29,115.16,3,4,yellow,yellow,yellow
448297,0.0,0.29,2.91,,0.61,neutral,neutral,neutral,304.142,3.582,2.91,39.42,0,3,green,green,yellow
40144,0.04,0.12,2.68,15.17,8.31,basic,basic,basic,318.415,3.719,3.64,35.16,1,1,yellow,green,yellow
40145,0.04,0.12,2.88,15.17,8.24,basic,basic,neutral,360.376,3.996,3.78,35.16,1,1,yellow,green,yellow
40141,0.04,0.12,3.3,15.17,8.36,basic,basic,basic,334.458,4.347,4.3,35.16,1,1,yellow,green,yellow
40142,0.04,0.19,2.86,15.17,8.36,basic,basic,basic,320.431,3.823,3.86,35.16,1,1,yellow,green,yellow
40143,0.04,0.23,2.04,15.17,8.01,basic,basic,neutral,322.404,2.922,2.74,44.39,1,2,green,green,yellow
61315,0.7,0.95,1.87,9.66,3.92,neutral,neutral,neutral,392.405,2.308,1.87,101.65,2,6,green,green,green
120695,0.29,0.62,4.15,15.17,4.95,neutral,neutral,neutral,464.901,3.164,4.15,125.3,1,7,yellow,yellow,red
605,0.33,0.76,2.48,,9.2,basic,basic,basic,280.407,3.953,4.28,6.48,0,0,yellow,green,yellow
601,0.83,0.98,1.6,17.02,7.98,basic,basic,neutral,323.432,3.098,2.28,39.34,1,1,green,green,green
158277,0.28,0.72,1.06,8.02,9.18,basic,basic,basic,497.494,1.412,1.84,176.61,5,9,green,yellow,green
158276,0.48,0.74,5.34,8.89,7.95,basic,basic,neutral,510.044,4.803,5.69,70.0,2,4,red,red,red
493093,0.75,0.96,2.2,11.62,8.13,basic,basic,neutral,402.489,3.508,3.01,57.7,1,3,yellow,yellow,yellow
519288,0.98,0.98,-0.92,2.12,10.7,zwiterionic,zwiterionic,zwiterionic,326.431,1.413,-1.05,87.66,2,4,green,green,green
119288,0.0,0.6,2.62,,10.58,basic,basic,basic,277.488,6.429,5.53,12.03,1,0,red,green,yellow
1291134,0.01,0.13,1.8,13.06,1.04,neutral,neutral,neutral,283.328,2.153,1.8,68.62,1,4,green,green,green
1313936,0.0,0.06,5.2,4.29,-1.99,acidic,acidic,acidic,567.608,6.695,6.14,138.64,3,6,red,red,red
1281709,0.0,1.0,4.03,9.61,4.39,neutral,neutral,neutral,931.967,8.562,4.03,206.62,4,9,yellow,red,red
166761,0.0,0.41,2.73,12.32,5.37,neutral,neutral,neutral,438.437,3.371,2.73,122.96,1,7,green,yellow,yellow
49783,0.71,0.71,0.79,11.35,7.76,basic,basic,neutral,393.5,2.565,1.3,80.64,1,4,green,green,green
34045,0.08,0.52,-4.68,1.46,8.56,zwiterionic,zwiterionic,zwiterionic,189.126,-3.333,-3.82,131.32,2,5,green,green,green
47209,0.01,0.32,1.46,6.57,-5.38,acidic,acidic,neutral,286.236,1.994,2.4,111.13,4,6,green,green,green
344540,0.46,0.91,2.96,7.23,3.76,acidic,acidic,neutral,481.531,4.272,3.29,99.06,2,4,yellow,yellow,yellow
19774,0.64,0.68,1.04,9.54,8.64,basic,basic,basic,327.417,2.824,2.06,63.93,3,3,green,green,green
1300868,0.13,0.55,3.41,11.49,8.99,basic,basic,basic,455.575,4.267,5.0,106.06,4,2,yellow,yellow,yellow
327082,0.09,0.27,4.19,13.88,7.43,basic,basic,neutral,485.62,4.53,4.51,51.29,1,2,yellow,yellow,red
1355868,0.93,0.93,-1.44,12.62,10.81,basic,basic,basic,629.791,0.589,3.67,171.28,3,8,yellow,red,green
411442,0.0,0.42,1.24,9.73,-0.64,neutral,neutral,neutral,163.134,2.438,1.24,71.82,1,3,green,green,green
1304316,0.08,0.5,4.36,11.49,9.1,basic,basic,basic,483.628,4.866,6.04,106.06,4,2,red,yellow,red
1443270,0.0,0.0,-9.58,11.02,-3.68,neutral,neutral,neutral,762.665,-4.737,-9.58,396.8,16,22,green,red,green
1443271,0.0,0.0,-6.24,11.74,-3.68,neutral,neutral,neutral,860.773,-2.663,-6.24,400.02,14,24,green,red,green
1297531,0.08,0.21,0.98,15.03,8.71,basic,basic,basic,347.41,1.792,2.31,77.24,2,3,green,green,green
1522473,0.13,0.24,4.42,9.14,3.77,neutral,neutral,neutral,448.786,5.722,4.46,104.82,3,5,yellow,yellow,red
1070560,0.0,0.14,2.63,13.53,7.84,basic,basic,neutral,459.543,2.919,3.21,77.07,1,4,yellow,yellow,yellow
96107,0.26,0.52,0.23,8.21,-7.81,neutral,neutral,neutral,270.207,2.462,2.14,73.12,2,3,green,green,green
4584,0.38,0.79,-1.45,10.01,9.27,basic,basic,basic,153.178,-0.084,-0.06,66.48,3,2,green,green,green
65605,0.18,0.72,3.97,,8.75,basic,basic,basic,458.57,5.422,5.39,42.32,1,2,red,yellow,yellow
96693,0.39,0.9,5.33,14.42,7.33,basic,neutral,neutral,462.435,5.961,5.6,35.58,1,1,red,yellow,red
1022646,0.0,0.3,3.73,,2.94,neutral,neutral,neutral,432.265,3.54,3.73,66.88,0,6,yellow,yellow,yellow
27278,0.24,0.84,1.22,14.42,8.91,basic,basic,basic,277.402,3.102,2.74,32.7,1,2,green,green,green
1429542,0.08,0.21,3.45,,6.26,basic,neutral,neutral,337.416,3.399,3.49,39.0,0,3,yellow,green,yellow
568339,0.14,0.42,3.44,11.52,8.29,basic,basic,neutral,529.557,4.657,4.38,94.65,3,4,yellow,red,yellow
568338,0.01,0.06,3.32,14.12,5.43,neutral,neutral,neutral,373.451,3.095,3.33,78.94,3,3,yellow,green,yellow
84800,0.17,0.46,-6.27,1.18,6.61,zwiterionic,acidic,acidic,282.128,-1.617,-4.18,139.98,5,7,green,green,green
577380,0.33,0.52,3.05,12.71,0.59,neutral,neutral,neutral,300.266,2.627,3.05,79.42,1,4,yellow,green,yellow
1290814,0.1,0.49,4.33,10.2,3.08,neutral,neutral,neutral,379.455,4.795,4.34,96.01,3,4,yellow,green,red
327390,0.36,0.55,5.0,,4.48,neutral,neutral,neutral,449.972,5.439,5.0,45.67,0,3,yellow,yellow,red
327391,0.14,0.48,5.0,,4.48,neutral,neutral,neutral,449.972,5.439,5.0,45.67,0,3,yellow,yellow,red
195273,0.18,0.84,3.47,,,neutral,neutral,neutral,384.437,4.63,3.47,3.88,0,0,yellow,green,yellow
462893,0.0,0.33,-3.45,13.43,8.63,basic,basic,basic,147.172,-0.831,-2.2,72.72,4,3,green,green,green
102688,0.11,0.31,2.9,5.9,2.38,acidic,acidic,acidic,538.458,4.359,5.09,181.8,6,10,red,red,yellow
1315729,0.59,0.88,0.52,13.67,9.9,basic,basic,basic,342.826,2.311,2.92,92.51,3,3,green,green,green
115218,0.72,1.0,1.27,,8.15,basic,basic,neutral,421.446,2.844,2.09,75.05,0,6,green,yellow,green
73421,0.0,0.71,3.59,10.29,-0.88,neutral,neutral,neutral,302.408,2.844,3.59,49.69,2,3,yellow,green,yellow
10840,0.0,0.12,1.02,11.96,-5.34,neutral,neutral,neutral,214.05,0.998,1.02,61.77,1,3,green,green,green
446561,0.0,0.15,1.67,-1.51,-0.5,acidic,acidic,acidic,754.931,3.741,1.23,237.36,5,11,green,red,green
387585,0.1,0.21,3.18,4.44,-0.84,acidic,acidic,acidic,470.684,4.444,6.03,74.6,1,4,red,yellow,yellow
1293753,0.0,0.02,0.97,2.8,8.37,zwiterionic,zwiterionic,zwiterionic,271.354,3.228,0.88,40.54,0,2,green,green,green
1288543,0.08,0.32,1.86,13.73,4.72,neutral,neutral,neutral,209.247,2.672,1.86,41.57,1,2,green,green,green
19915,0.53,0.87,2.43,,8.77,basic,basic,basic,336.471,3.977,3.82,23.55,0,1,yellow,green,yellow
1300648,0.01,0.1,1.0,,9.56,basic,basic,basic,354.448,2.749,3.11,56.73,1,2,yellow,green,green
1159,0.07,0.59,-0.25,10.99,2.27,neutral,neutral,neutral,172.205,-0.086,-0.25,86.18,2,2,green,green,green
1158,0.05,0.63,-0.03,10.88,5.11,neutral,neutral,neutral,187.22,-0.265,-0.03,98.21,3,2,green,green,green
1151,0.08,0.66,0.35,10.29,0.94,neutral,neutral,neutral,206.65,0.571,0.35,86.18,2,2,green,green,green
1288407,0.27,0.49,4.78,11.49,4.96,neutral,neutral,neutral,454.547,5.321,4.78,97.86,3,3,yellow,yellow,red
1428626,0.0,0.19,-0.04,4.68,1.99,acidic,acidic,acidic,408.45,3.05,2.68,96.17,1,5,green,yellow,green
187372,0.82,0.98,1.51,8.64,-0.7,neutral,neutral,neutral,384.237,1.561,1.53,124.44,4,6,green,green,green
160849,0.46,0.84,-2.27,9.69,-3.0,neutral,neutral,neutral,268.223,-1.898,-2.26,124.78,4,6,green,green,green
625599,0.0,0.25,4.69,13.08,6.12,basic,neutral,neutral,454.32,5.573,4.71,98.08,3,4,yellow,yellow,red
625598,0.0,0.45,5.52,13.15,6.12,basic,neutral,neutral,408.294,5.95,5.54,79.62,3,2,red,yellow,red
189286,0.0,0.29,-2.92,2.47,-6.26,acidic,acidic,acidic,288.252,3.34,4.07,115.06,2,6,yellow,green,green
1298439,0.13,0.18,3.42,11.62,4.96,neutral,neutral,neutral,500.572,4.339,3.42,127.32,4,5,yellow,red,yellow
1323278,0.05,0.05,4.2,10.58,2.02,neutral,neutral,neutral,368.261,3.1,4.2,66.91,2,3,yellow,green,red
13758,0.0,0.42,0.56,12.71,2.56,neutral,neutral,neutral,306.271,0.019,0.56,81.65,1,5,green,green,green
315642,0.13,0.39,2.35,14.77,4.61,neutral,neutral,neutral,369.848,3.332,2.35,82.96,3,4,green,green,yellow
183934,0.25,0.83,2.57,8.54,6.39,basic,neutral,neutral,585.688,2.494,2.57,166.28,4,8,green,red,yellow
322351,0.75,0.96,1.24,9.57,-2.16,neutral,neutral,neutral,313.777,1.713,1.24,75.63,2,4,green,green,green
1317791,0.01,0.04,2.18,14.3,3.52,neutral,neutral,neutral,410.42,3.157,2.18,88.23,2,5,green,yellow,yellow
1293859,0.0,0.12,1.72,,5.36,neutral,neutral,neutral,212.247,1.918,1.72,35.01,0,3,green,green,green
1342440,0.35,0.45,0.71,8.36,5.87,neutral,neutral,neutral,364.194,2.223,0.77,82.36,2,4,green,green,green
572068,0.14,0.57,2.9,12.85,-7.25,neutral,neutral,neutral,234.253,3.14,2.9,48.65,2,1,green,green,yellow
1320705,0.28,0.64,2.17,11.49,9.83,basic,basic,basic,530.684,5.714,4.42,112.38,4,3,yellow,red,yellow
1444147,0.33,0.57,6.44,10.63,-0.47,neutral,neutral,neutral,579.045,6.579,5.79,120.24,2,6,red,red,red
572853,0.93,0.99,1.23,9.84,8.74,basic,basic,basic,661.786,4.676,3.14,121.65,5,6,yellow,red,green
628391,0.0,0.88,4.48,10.41,9.78,basic,basic,basic,505.091,5.094,6.41,60.41,2,2,red,red,red
1176030,0.59,0.64,-0.13,10.43,9.57,basic,basic,basic,313.394,2.09,1.8,58.22,1,3,green,green,green
570962,0.08,0.6,4.14,12.16,6.58,basic,neutral,neutral,461.495,3.635,4.2,116.13,3,5,yellow,yellow,red
1431967,0.46,1.0,0.99,8.02,10.34,basic,basic,basic,1248.184,1.375,1.24,447.87,13,22,green,red,green
571178,0.02,0.38,2.94,9.49,1.03,neutral,neutral,neutral,271.123,3.332,2.94,45.75,1,2,green,green,yellow
1081955,0.0,0.59,2.29,3.4,2.43,acidic,acidic,acidic,506.961,6.292,5.42,112.91,2,6,red,red,yellow
848578,0.0,0.52,0.52,3.97,-0.59,acidic,acidic,acidic,407.807,4.668,2.77,91.12,1,4,green,yellow,green
1304044,0.0,0.54,1.83,14.24,9.92,basic,basic,basic,359.853,2.604,4.23,106.06,4,2,yellow,green,green
1298163,0.0,0.02,1.34,11.63,0.9,neutral,neutral,neutral,175.187,0.767,1.34,46.4,1,2,green,green,green
660535,0.0,0.01,4.48,,4.98,neutral,neutral,neutral,508.553,4.802,4.49,64.8,0,5,yellow,red,red
409318,0.09,0.48,3.88,15.07,10.02,basic,basic,basic,513.505,5.849,6.41,67.66,2,3,red,red,yellow
116949,0.31,0.53,5.02,3.65,6.13,zwiterionic,acidic,acidic,514.617,6.93,5.29,72.94,0,4,red,red,red
1324773,0.0,0.03,2.92,13.89,2.62,neutral,neutral,neutral,275.733,2.799,2.27,57.78,2,2,green,green,yellow
84170,0.88,0.94,0.81,9.94,10.78,basic,basic,basic,271.397,3.164,2.88,23.47,1,1,green,green,green
75006,0.95,0.95,0.86,2.98,-0.7,acidic,acidic,acidic,521.472,3.929,5.68,190.69,5,10,red,red,green
508789,0.0,0.02,0.13,10.55,0.48,neutral,neutral,neutral,161.161,0.993,0.15,71.77,2,2,green,green,green
1327447,0.0,0.34,4.38,13.05,-1.07,neutral,neutral,neutral,404.462,5.254,4.38,84.4,1,5,yellow,yellow,red
1282613,0.05,0.24,1.29,13.35,5.02,neutral,neutral,neutral,309.319,1.75,1.29,77.25,1,5,green,green,green
27626,0.88,0.93,3.74,10.33,-0.88,neutral,neutral,neutral,272.382,3.062,3.75,40.46,2,2,yellow,green,yellow
27629,0.15,0.68,2.17,,8.87,basic,basic,basic,255.355,3.257,3.65,12.47,0,1,yellow,green,yellow
1712,0.0,0.41,-0.58,5.69,8.73,zwiterionic,zwiterionic,zwiterionic,375.394,0.049,-1.24,83.8,1,4,green,green,green
570814,0.04,0.04,3.42,19.36,-2.56,neutral,neutral,neutral,336.404,5.234,3.42,49.34,0,3,yellow,green,yellow
1321065,0.0,0.05,0.33,3.45,9.83,zwiterionic,zwiterionic,zwiterionic,336.773,0.338,-0.72,112.31,2,4,green,green,green
1173310,0.17,0.22,4.76,12.18,5.29,neutral,neutral,neutral,454.563,4.731,4.77,72.36,1,3,yellow,yellow,red
44920,0.32,0.47,1.64,15.17,-4.23,neutral,neutral,neutral,389.404,1.97,1.64,74.87,1,4,green,green,green
1292170,0.08,0.29,2.21,13.89,8.1,basic,basic,neutral,621.732,3.845,3.03,136.43,2,6,yellow,red,yellow
470982,0.21,0.45,4.45,,6.88,basic,neutral,neutral,610.675,4.782,4.56,87.94,0,7,yellow,red,red
4775,0.51,0.83,1.62,14.02,-3.23,neutral,neutral,neutral,414.405,0.726,1.62,92.68,1,8,green,yellow,green
4778,0.76,0.96,2.77,7.73,9.07,zwiterionic,basic,basic,287.784,3.308,2.97,23.47,1,1,green,green,yellow
205268,0.4,0.95,4.22,11.83,7.57,basic,basic,neutral,589.171,4.94,4.62,92.15,2,4,yellow,red,red
1319412,0.13,0.53,0.69,13.09,9.82,basic,basic,basic,363.241,3.583,3.02,83.8,3,2,yellow,green,green
1319215,0.65,1.0,4.74,13.77,4.6,neutral,neutral,neutral,362.451,4.263,4.74,78.52,3,3,yellow,green,red
28044,0.4,0.65,3.68,17.22,7.73,basic,basic,neutral,304.389,3.64,4.17,77.82,2,2,yellow,green,yellow
16437,0.05,0.18,4.05,4.82,,acidic,acidic,acidic,304.467,6.931,6.59,37.3,0,2,red,green,red
511465,0.84,0.95,-4.28,11.4,10.17,basic,basic,basic,1019.239,-0.038,-1.42,332.22,13,10,green,red,green
378628,0.12,0.45,0.21,11.97,5.14,neutral,neutral,neutral,213.235,0.677,0.21,57.78,2,2,green,green,green
1312479,0.04,0.18,3.45,14.21,3.06,neutral,neutral,neutral,380.412,3.555,3.45,60.45,1,4,yellow,green,yellow
3635,0.24,0.84,1.1,10.28,9.2,basic,basic,basic,219.323,2.847,2.66,23.47,1,1,green,green,green
230569,0.26,0.52,2.46,,8.45,basic,basic,basic,309.402,3.079,3.55,21.7,0,2,yellow,green,yellow
103459,0.44,0.88,3.57,13.67,-2.75,neutral,neutral,neutral,545.603,2.34,3.57,105.67,1,7,yellow,red,yellow
23429,0.91,1.0,3.26,8.86,-0.95,neutral,neutral,neutral,477.64,2.478,3.27,107.53,4,4,yellow,yellow,yellow
1306658,0.02,0.32,4.4,13.03,5.93,neutral,neutral,neutral,276.336,2.89,4.42,50.7,1,3,yellow,green,red
178547,0.0,0.27,-0.15,5.09,,acidic,acidic,acidic,65.01,0.64,0.08,58.7,0,3,green,green,green
372438,0.21,0.82,3.45,4.43,-3.31,acidic,acidic,acidic,602.664,7.161,7.14,105.59,2,6,red,red,yellow
69368,0.0,0.25,0.5,8.39,-1.49,neutral,neutral,neutral,204.182,0.421,0.53,107.34,3,4,green,green,green
162730,0.64,0.89,0.74,12.45,1.1,neutral,neutral,neutral,347.369,1.375,0.74,139.54,4,7,green,green,green
307930,0.29,0.87,2.03,9.22,8.62,basic,basic,basic,390.521,3.62,2.99,68.16,2,2,green,green,yellow
1986,0.41,0.76,0.7,17.43,9.58,basic,basic,basic,246.348,2.927,2.87,28.26,1,1,green,green,green
23998,0.0,0.67,-0.05,,8.52,basic,basic,basic,283.325,1.266,1.1,66.64,1,2,green,green,green
78067,0.01,0.19,2.89,14.34,2.44,neutral,neutral,neutral,354.449,3.523,2.89,87.89,3,4,green,green,yellow
201043,0.67,0.93,3.26,10.85,-5.97,neutral,neutral,neutral,349.445,1.247,3.26,86.46,1,4,yellow,green,yellow
