ID,SEL_100,SEL_5000,logD,ACIDIC,BASIC,STATE_10,STATE_50,STATE_90
340684,0.93,0.98,3.41,6.16,-0.53,acidic,acidic,acidic
353859,0.2,0.88,0.9,8.83,-4.92,neutral,neutral,neutral
2271,0.0,0.58,1.06,12.23,0.25,neutral,neutral,neutral
304381,0.0,0.0,-1.11,6.05,,acidic,acidic,acidic
49931,0.43,0.71,-6.56,3.26,1.8,acidic,acidic,acidic
1419,0.48,0.88,0.89,19.69,8.15,basic,basic,neutral
1321405,0.01,0.25,0.47,12.87,6.88,basic,neutral,neutral
552277,0.3,0.52,2.05,11.07,9.47,basic,basic,basic
196506,0.0,0.0,-17.98,3.41,,acidic,acidic,acidic
330287,0.05,0.23,2.69,13.88,7.43,basic,basic,neutral
330282,0.09,0.3,2.39,13.88,7.43,basic,basic,neutral
330283,0.09,0.27,3.15,13.88,7.43,basic,basic,neutral
1292518,0.0,0.96,3.84,8.0,-5.86,neutral,neutral,neutral
1327590,0.05,0.11,3.04,15.12,4.95,neutral,neutral,neutral
397382,0.05,0.14,2.82,5.58,-1.87,acidic,acidic,acidic
1077767,0.0,0.0,-3.81,1.7,,acidic,acidic,acidic
365538,0.01,0.39,-1.55,10.16,1.85,neutral,neutral,neutral
118159,0.0,0.05,-0.33,10.15,1.61,neutral,neutral,neutral
1293567,0.0,0.09,-0.34,9.26,10.04,basic,basic,basic
1299947,0.0,0.07,3.52,9.63,0.34,neutral,neutral,neutral
951404,0.0,0.17,-1.57,4.01,1.75,acidic,acidic,acidic
188815,0.67,0.89,-0.92,3.07,10.91,zwiterionic,zwiterionic,zwiterionic
380567,0.0,0.49,0.12,7.54,4.82,acidic,neutral,neutral
4347,0.42,0.58,-7.09,1.53,9.12,zwiterionic,zwiterionic,zwiterionic
4345,0.2,0.57,2.49,12.45,5.06,neutral,neutral,neutral
207564,0.88,1.0,-1.44,3.7,7.73,zwiterionic,zwiterionic,acidic
316154,0.24,0.86,4.64,12.8,-1.23,neutral,neutral,neutral
65494,0.15,0.68,-1.19,14.67,0.47,neutral,neutral,neutral
1309591,0.05,0.28,4.06,11.64,5.59,neutral,neutral,neutral
21697,0.1,0.59,2.56,14.84,-6.99,neutral,neutral,neutral
361444,0.04,0.23,2.34,11.81,8.19,basic,basic,neutral
1173967,0.95,1.0,-11.06,2.88,10.47,zwiterionic,zwiterionic,zwiterionic
16088,0.65,0.94,5.91,12.42,1.68,neutral,neutral,neutral
161229,0.64,0.95,2.34,,9.55,basic,basic,basic
2361,0.28,0.74,3.43,,7.51,basic,basic,neutral
27613,0.29,0.62,2.66,17.34,7.16,basic,neutral,neutral
47163,0.83,0.87,1.66,16.08,3.05,neutral,neutral,neutral
1069006,0.03,0.25,3.81,1.64,-3.72,acidic,acidic,acidic
624465,0.06,0.29,1.9,,2.99,neutral,neutral,neutral
624466,0.26,0.34,2.82,,2.99,neutral,neutral,neutral
169457,0.05,0.49,2.53,10.04,8.1,basic,basic,neutral
622556,0.64,0.8,2.84,13.0,9.1,basic,basic,basic
1511229,0.3,0.5,0.39,13.03,9.69,basic,basic,basic
1311503,0.0,0.06,4.04,14.0,1.71,neutral,neutral,neutral
365442,0.5,0.95,2.7,8.01,-0.54,neutral,neutral,neutral
1292985,0.0,0.06,2.04,17.81,3.6,neutral,neutral,neutral
240123,0.22,0.67,4.14,11.16,7.87,basic,basic,neutral
1297078,0.01,0.44,2.55,13.86,2.51,neutral,neutral,neutral
1343962,0.47,0.67,3.71,12.97,5.83,neutral,neutral,neutral
63252,0.94,0.98,4.35,14.39,-1.25,neutral,neutral,neutral
1288133,0.05,0.55,4.41,11.63,8.81,basic,basic,basic
128555,0.0,0.2,1.78,9.0,-3.29,neutral,neutral,neutral
379677,0.04,0.71,-0.07,12.45,4.84,neutral,neutral,neutral
1540172,0.0,0.37,3.54,6.69,,acidic,acidic,neutral
426045,0.0,0.0,0.37,3.17,,acidic,acidic,acidic
391098,0.48,0.8,4.24,,,neutral,neutral,neutral
27914,0.58,0.79,2.24,17.19,7.77,basic,basic,neutral
26648,0.84,0.98,6.37,9.09,7.92,basic,basic,neutral
328140,0.0,0.22,5.29,10.31,-5.44,neutral,neutral,neutral
441200,0.32,0.39,5.03,12.68,7.96,basic,basic,neutral
1327177,0.24,0.6,2.84,9.58,3.32,neutral,neutral,neutral
322149,0.38,0.76,5.0,,4.48,neutral,neutral,neutral
684812,0.0,0.0,3.01,7.4,4.69,acidic,acidic,neutral
89526,0.0,0.31,-0.5,11.43,5.35,neutral,neutral,neutral
1313091,0.02,0.11,3.34,14.89,3.61,neutral,neutral,neutral
1297384,0.01,0.05,0.94,15.36,9.42,basic,basic,basic
110840,0.0,0.04,1.27,8.26,-4.88,neutral,neutral,neutral
430438,0.07,0.77,0.03,12.9,8.37,basic,basic,basic
40405,0.0,0.34,0.47,5.82,-3.57,acidic,acidic,acidic
2864,0.03,0.69,2.84,8.04,-7.13,neutral,neutral,neutral
2866,0.14,0.46,3.75,15.96,4.62,neutral,neutral,neutral
1304740,0.0,0.12,2.52,10.93,5.88,neutral,neutral,neutral
104385,0.5,0.91,2.3,9.67,9.03,basic,basic,basic
647177,0.0,0.55,1.95,,-4.85,neutral,neutral,neutral
647179,0.0,0.86,4.95,,-4.85,neutral,neutral,neutral
647178,0.0,0.68,2.35,,-4.87,neutral,neutral,neutral
189823,0.01,0.04,5.89,9.35,0.92,neutral,neutral,neutral
609219,1.0,1.0,1.35,,9.17,basic,basic,basic
1285978,0.07,0.36,5.57,11.48,4.0,neutral,neutral,neutral
4872,0.25,0.75,1.96,14.28,-1.93,neutral,neutral,neutral
1037712,0.02,0.27,4.27,10.27,5.31,neutral,neutral,neutral
1302783,0.0,0.05,1.1,18.0,4.57,neutral,neutral,neutral
419601,0.03,0.36,2.43,9.29,4.77,neutral,neutral,neutral
1281633,0.09,0.23,2.55,8.67,-5.57,neutral,neutral,neutral
11305,0.15,0.76,1.99,8.91,-3.52,neutral,neutral,neutral
42503,0.27,0.37,-0.5,9.34,-2.98,neutral,neutral,neutral
97025,1.0,1.0,3.91,,8.06,basic,basic,neutral
1915,0.98,1.0,2.44,16.06,2.66,neutral,neutral,neutral
92931,0.0,0.96,0.9,8.53,4.07,neutral,neutral,neutral
2580,0.3,0.78,2.16,10.82,8.44,basic,basic,basic
1309983,0.0,0.45,1.69,1.98,10.06,zwiterionic,zwiterionic,zwiterionic
1290340,0.04,0.16,3.97,15.14,4.97,neutral,neutral,neutral
148595,0.62,0.73,3.02,,8.11,basic,basic,neutral
428361,0.0,0.12,7.94,14.79,1.13,neutral,neutral,neutral
604622,0.75,0.97,2.63,10.87,8.72,basic,basic,basic
35888,0.23,0.58,1.62,,9.32,basic,basic,basic
300825,0.05,0.23,0.61,9.67,5.56,neutral,neutral,neutral
1047480,0.02,0.03,0.14,5.41,9.44,zwiterionic,zwiterionic,zwiterionic
428237,0.01,0.15,5.12,11.82,7.74,basic,basic,neutral
1328056,0.17,0.8,3.6,12.82,5.93,neutral,neutral,neutral
1318914,0.13,0.27,4.73,11.42,2.69,neutral,neutral,neutral
68102,0.04,0.19,1.47,8.73,-3.29,neutral,neutral,neutral
1523084,0.0,0.56,3.18,10.32,-1.88,neutral,neutral,neutral
1178250,0.0,0.1,8.55,10.21,-4.16,neutral,neutral,neutral
103029,0.71,0.88,-0.73,8.88,8.27,basic,basic,neutral
426660,0.08,0.17,5.33,12.86,6.3,basic,neutral,neutral
1528877,0.73,0.88,3.54,11.31,1.16,neutral,neutral,neutral
675133,0.28,0.9,7.13,9.96,-2.88,neutral,neutral,neutral
594871,0.09,0.47,0.71,16.88,9.77,basic,basic,basic
1051984,0.14,0.71,5.75,9.5,3.81,neutral,neutral,neutral
1051986,0.29,0.86,6.77,9.56,3.95,neutral,neutral,neutral
335107,1.0,1.0,-1.67,9.15,8.01,basic,basic,neutral
27072,0.39,0.77,2.48,,9.76,basic,basic,basic
21824,0.54,0.83,2.19,8.23,-4.24,neutral,neutral,neutral
444203,0.03,0.87,1.71,11.88,-2.98,neutral,neutral,neutral
704818,0.52,0.93,2.95,9.71,8.39,basic,basic,basic
704815,0.1,0.81,0.93,17.4,9.98,basic,basic,basic
16847,0.24,0.76,-1.06,3.67,5.2,acidic,acidic,acidic
34234,0.24,0.95,2.47,15.12,7.46,basic,basic,neutral
428290,0.0,0.19,1.48,10.55,6.32,basic,neutral,neutral
430612,0.06,0.52,0.38,10.25,-9.25,neutral,neutral,neutral
202965,0.0,0.36,3.39,13.69,-0.22,neutral,neutral,neutral
3183,0.3,0.5,2.11,15.39,7.34,basic,neutral,neutral
218174,0.14,0.79,5.95,,-4.64,neutral,neutral,neutral
491238,0.0,0.09,1.49,11.46,-2.88,neutral,neutral,neutral
803332,0.0,0.45,3.83,12.55,5.81,neutral,neutral,neutral
42426,0.0,0.29,0.92,6.37,-4.06,acidic,acidic,acidic
490427,0.48,0.89,1.14,10.85,8.66,basic,basic,basic
8636,0.12,0.38,1.7,,8.89,basic,basic,basic
8635,0.4,0.53,2.09,,9.06,basic,basic,basic
383813,0.08,0.37,4.7,11.49,5.51,neutral,neutral,neutral
1287326,0.0,0.1,1.91,10.93,5.88,neutral,neutral,neutral
4504,0.49,0.82,-1.09,8.21,9.22,basic,basic,basic
1299491,0.01,0.1,2.24,15.14,3.54,neutral,neutral,neutral
84634,0.96,1.0,-14.94,10.05,11.29,basic,basic,basic
71378,0.04,0.08,6.79,19.49,-0.84,neutral,neutral,neutral
1296781,0.0,0.27,0.61,10.8,9.87,basic,basic,basic
364859,0.0,0.0,1.0,6.66,-1.48,acidic,acidic,neutral
1313846,0.0,0.04,4.21,9.28,3.71,neutral,neutral,neutral
1310762,0.0,0.57,5.33,9.31,0.87,neutral,neutral,neutral
1310765,0.0,0.04,2.69,,1.73,neutral,neutral,neutral
872476,0.0,0.3,3.19,,,neutral,neutral,neutral
27112,0.08,0.92,1.34,14.09,9.63,basic,basic,basic
27919,0.5,0.64,3.43,17.22,7.73,basic,basic,neutral
27912,0.0,0.67,-0.46,15.42,2.57,neutral,neutral,neutral
571201,0.0,0.15,1.78,9.0,-3.29,neutral,neutral,neutral
642866,0.13,0.5,-1.71,3.16,10.15,zwiterionic,zwiterionic,zwiterionic
1307619,0.0,0.22,2.84,13.13,-1.08,neutral,neutral,neutral
1063,0.02,0.37,1.78,,-2.93,neutral,neutral,neutral
353635,0.03,0.05,1.35,14.19,1.29,neutral,neutral,neutral
596544,0.51,0.77,-0.16,,10.47,basic,basic,basic
244653,0.16,0.32,3.77,3.75,6.46,zwiterionic,acidic,acidic
1333,0.41,0.81,-0.7,10.24,8.39,basic,basic,basic
1313597,0.06,0.25,3.74,11.54,2.03,neutral,neutral,neutral
259959,0.02,0.55,4.33,,8.41,basic,basic,basic
61174,0.0,0.21,3.43,7.29,-5.36,acidic,acidic,neutral
131693,0.21,0.9,2.93,,8.39,basic,basic,basic
1307888,0.0,0.15,2.06,10.39,4.14,neutral,neutral,neutral
611484,0.18,0.25,4.17,11.38,5.08,neutral,neutral,neutral
1307881,0.02,0.47,3.36,11.31,-2.04,neutral,neutral,neutral
1309728,0.1,0.33,4.15,10.97,4.61,neutral,neutral,neutral
341892,0.01,0.26,3.99,14.53,6.83,basic,neutral,neutral
119022,0.0,0.14,0.16,15.41,1.41,neutral,neutral,neutral
6200,0.36,0.48,-0.16,,8.3,basic,basic,basic
1445464,0.09,0.82,1.61,12.8,7.52,basic,basic,neutral
191163,0.0,0.2,-0.46,3.13,-6.28,acidic,acidic,acidic
396101,0.31,1.0,3.07,,8.7,basic,basic,basic
1299562,0.02,0.1,4.55,11.23,1.89,neutral,neutral,neutral
90140,0.43,1.0,3.1,,3.26,neutral,neutral,neutral
1327747,0.48,0.97,1.19,14.03,10.92,basic,basic,basic
1327741,0.07,0.14,3.9,11.98,4.39,neutral,neutral,neutral
339743,1.0,1.0,3.77,12.01,-3.05,neutral,neutral,neutral
1309464,0.03,0.5,5.07,9.51,-4.35,neutral,neutral,neutral
853,0.0,0.22,6.14,9.45,-1.25,neutral,neutral,neutral
317024,0.26,0.74,2.42,9.28,-0.66,neutral,neutral,neutral
41198,0.5,0.88,3.14,9.74,8.47,basic,basic,basic
14367,0.26,0.69,1.41,,9.78,basic,basic,basic
14366,0.41,0.77,2.34,6.67,7.31,zwiterionic,acidic,neutral
1286095,0.02,0.21,0.53,10.81,5.16,neutral,neutral,neutral
24275,0.94,1.0,3.09,7.82,7.04,zwiterionic,neutral,neutral
27251,0.18,0.88,0.91,,8.89,basic,basic,basic
57551,0.64,0.64,6.84,4.66,3.59,acidic,acidic,acidic
1297191,0.07,0.23,2.7,10.93,5.88,neutral,neutral,neutral
1297194,0.02,0.4,2.88,12.26,2.3,neutral,neutral,neutral
552264,0.0,1.0,4.45,,6.93,basic,neutral,neutral
400492,0.72,0.96,-10.49,10.15,11.67,basic,basic,basic
369464,0.0,0.1,-5.62,,12.33,basic,basic,basic
1316099,0.0,0.0,1.7,,-2.94,neutral,neutral,neutral
1285673,0.02,0.2,6.53,6.82,-7.17,acidic,acidic,neutral
1151316,0.74,0.85,2.57,13.22,7.86,basic,basic,neutral
48302,0.0,0.52,2.62,7.8,-4.88,acidic,neutral,neutral
438930,0.05,0.2,3.9,15.25,-0.65,neutral,neutral,neutral
1299222,0.0,0.02,2.1,13.92,5.5,neutral,neutral,neutral
1294307,0.0,0.1,1.47,11.94,2.36,neutral,neutral,neutral
1294304,0.01,0.57,3.75,8.92,5.01,neutral,neutral,neutral
1313662,0.02,0.47,1.96,9.5,-0.0,neutral,neutral,neutral
361435,0.2,0.4,1.98,11.81,9.24,basic,basic,basic
6078,0.05,0.36,-3.96,1.35,5.13,acidic,acidic,acidic
355744,0.07,0.11,2.0,,3.03,neutral,neutral,neutral
19517,0.4,0.84,-15.18,0.54,-3.67,acidic,acidic,acidic
2379,0.85,1.0,2.92,15.89,7.71,basic,basic,neutral
94394,0.0,1.0,-0.57,12.46,6.55,basic,neutral,neutral
5769,0.22,0.78,5.27,8.01,-3.42,neutral,neutral,neutral
16524,0.8,0.84,3.04,,9.58,basic,basic,basic
1307434,0.03,0.12,2.63,15.11,4.95,neutral,neutral,neutral
1307430,0.01,0.05,3.93,15.01,2.45,neutral,neutral,neutral
1314952,0.49,0.81,3.16,10.22,4.03,neutral,neutral,neutral
328686,0.32,0.76,-0.83,,10.37,basic,basic,basic
83813,0.0,0.14,-5.39,0.69,-5.15,acidic,acidic,acidic
460092,0.02,0.03,3.93,11.11,3.7,neutral,neutral,neutral
66191,0.45,0.8,-0.19,3.33,-4.83,acidic,acidic,acidic
420803,0.09,0.2,3.98,11.23,-3.05,neutral,neutral,neutral
1151780,0.03,0.28,3.26,8.14,5.5,neutral,neutral,neutral
1064694,0.38,0.59,4.2,11.85,-2.43,neutral,neutral,neutral
240135,0.21,0.43,1.65,13.29,-0.08,neutral,neutral,neutral
1289418,0.01,0.08,1.47,15.35,9.42,basic,basic,basic
309084,0.05,0.27,1.85,9.76,8.75,basic,basic,basic
1323890,0.03,0.15,1.05,10.62,5.41,neutral,neutral,neutral
1294279,0.1,0.63,2.16,13.98,4.23,neutral,neutral,neutral
685991,0.72,0.95,4.77,11.91,5.76,neutral,neutral,neutral
1147672,0.09,0.43,4.28,12.17,6.61,basic,neutral,neutral
34952,0.88,0.97,2.39,12.57,-2.73,neutral,neutral,neutral
1304864,0.0,0.07,1.96,,3.16,neutral,neutral,neutral
463704,0.0,0.4,2.5,7.32,-3.77,acidic,acidic,neutral
463705,0.0,0.15,2.76,7.26,-3.78,acidic,acidic,neutral
603809,0.46,0.94,3.81,8.91,4.62,neutral,neutral,neutral
575320,0.2,0.5,3.87,11.67,4.33,neutral,neutral,neutral
843706,0.0,0.48,1.57,9.0,-8.94,neutral,neutral,neutral
495926,0.05,0.3,1.97,18.49,1.81,neutral,neutral,neutral
2812,0.3,0.52,3.32,11.8,-4.2,neutral,neutral,neutral
2046,0.12,0.54,-1.25,4.25,-1.52,acidic,acidic,acidic
83274,0.22,0.59,-4.96,0.87,6.89,zwiterionic,acidic,acidic
86358,0.69,0.93,1.85,14.14,9.55,basic,basic,basic
80965,0.33,0.79,3.01,,5.65,neutral,neutral,neutral
421334,0.5,0.93,0.69,9.61,6.92,basic,neutral,neutral
1302006,0.0,0.41,0.8,,10.29,basic,basic,basic
349538,0.01,0.03,1.93,11.85,2.41,neutral,neutral,neutral
1178533,0.42,0.73,-4.58,3.36,5.51,acidic,acidic,acidic
1285983,0.12,0.46,3.64,11.39,2.98,neutral,neutral,neutral
1308300,0.03,0.38,4.15,8.05,0.86,neutral,neutral,neutral
460144,0.3,0.58,3.63,10.57,3.56,neutral,neutral,neutral
429079,0.16,0.52,0.4,13.59,9.85,basic,basic,basic
685334,0.46,0.79,2.39,9.73,-0.48,neutral,neutral,neutral
1291297,0.0,0.1,0.46,13.47,7.4,basic,basic,neutral
77737,0.19,0.48,2.72,10.42,9.04,basic,basic,basic
452550,0.1,0.63,1.29,9.9,8.72,basic,basic,basic
282288,0.04,0.17,3.12,11.53,-4.54,neutral,neutral,neutral
24304,0.72,0.88,2.27,,10.06,basic,basic,basic
1292000,0.02,0.07,2.92,12.95,1.29,neutral,neutral,neutral
61631,0.76,0.88,-4.92,3.12,3.71,acidic,acidic,acidic
390008,0.2,0.63,2.95,,9.35,basic,basic,basic
430532,0.05,0.11,2.12,10.32,-4.61,neutral,neutral,neutral
604615,0.65,0.96,2.76,12.55,8.81,basic,basic,basic
230757,0.65,0.95,5.04,8.52,0.24,neutral,neutral,neutral
439461,0.09,0.36,4.25,19.04,-4.54,neutral,neutral,neutral
410802,0.41,0.68,1.33,8.98,5.99,neutral,neutral,neutral
368923,0.03,0.47,-1.08,-5.5,0.81,acidic,acidic,acidic
1318908,0.16,0.47,2.44,,9.37,basic,basic,basic
1318902,0.0,0.41,1.16,10.15,-2.06,neutral,neutral,neutral
466506,0.0,0.73,-0.58,11.71,-3.5,neutral,neutral,neutral
192449,0.39,0.96,0.64,12.45,4.85,neutral,neutral,neutral
58428,0.0,0.15,-2.48,3.94,-6.05,acidic,acidic,acidic
1350057,0.21,0.29,2.99,19.66,8.91,basic,basic,basic
1037716,0.0,0.06,1.91,12.16,1.46,neutral,neutral,neutral
1308072,0.03,0.11,1.69,14.94,3.34,neutral,neutral,neutral
1288851,0.02,0.02,1.39,11.3,8.57,basic,basic,basic
1288855,0.01,0.06,2.8,11.07,-0.85,neutral,neutral,neutral
1293092,0.0,0.19,2.23,11.77,1.02,neutral,neutral,neutral
1325928,0.0,0.65,3.33,11.23,9.15,basic,basic,basic
1312931,0.0,0.27,2.52,4.81,-0.12,acidic,acidic,acidic
1075123,0.7,0.93,5.46,11.46,2.57,neutral,neutral,neutral
253862,0.0,0.97,4.85,,-4.96,neutral,neutral,neutral
303181,0.03,0.08,3.9,8.73,-4.79,neutral,neutral,neutral
1290221,0.6,0.97,0.46,13.94,9.53,basic,basic,basic
5200,0.81,1.0,1.72,3.02,8.25,zwiterionic,zwiterionic,acidic
1291170,0.01,0.04,0.29,13.29,7.15,basic,neutral,neutral
1314228,0.02,0.29,3.19,8.77,5.65,neutral,neutral,neutral
457921,0.81,1.0,1.77,9.75,9.11,basic,basic,basic
1291433,0.25,0.31,4.24,11.57,4.96,neutral,neutral,neutral
7501,0.37,0.87,-0.96,8.0,9.83,basic,basic,basic
7502,0.71,0.92,0.58,3.97,2.31,acidic,acidic,acidic
371217,0.11,0.49,3.85,11.49,2.7,neutral,neutral,neutral
390539,0.86,1.0,1.99,10.42,9.57,basic,basic,basic
1386501,0.0,0.0,-4.74,2.03,9.57,zwiterionic,zwiterionic,zwiterionic
236557,0.19,1.0,1.67,8.91,3.49,neutral,neutral,neutral
96947,0.78,0.87,3.91,,8.06,basic,basic,neutral
97385,0.17,0.58,1.05,8.63,-4.1,neutral,neutral,neutral
1289996,0.01,0.2,4.16,13.72,8.92,basic,basic,basic
1294131,0.05,0.51,1.46,17.11,9.24,basic,basic,basic
1296791,0.01,0.34,3.11,9.81,-0.65,neutral,neutral,neutral
60319,0.0,0.85,3.94,,7.31,basic,neutral,neutral
46041,0.65,0.95,4.83,14.68,6.59,basic,neutral,neutral
261347,0.04,0.73,0.95,7.78,-0.79,acidic,neutral,neutral
114423,0.82,0.97,5.6,12.93,5.16,neutral,neutral,neutral
1310714,0.0,0.04,2.43,10.36,2.02,neutral,neutral,neutral
1296226,0.07,0.3,1.28,17.11,9.24,basic,basic,basic
130378,0.52,0.81,3.7,16.06,2.65,neutral,neutral,neutral
6643,0.4,0.82,0.83,,9.77,basic,basic,basic
121340,0.71,0.79,-0.7,,-7.19,neutral,neutral,neutral
14221,0.0,0.18,2.89,14.34,2.44,neutral,neutral,neutral
129768,0.58,1.0,1.12,,9.31,basic,basic,basic
1303901,0.01,0.1,3.2,10.2,-1.76,neutral,neutral,neutral
331568,0.11,0.52,2.46,15.21,-2.64,neutral,neutral,neutral
331561,1.0,1.0,2.88,9.74,7.75,basic,basic,neutral
4941,0.07,0.15,-0.69,13.61,3.35,neutral,neutral,neutral
36420,0.48,0.91,-1.14,3.27,-1.35,acidic,acidic,acidic
437787,0.88,0.92,3.66,11.56,1.05,neutral,neutral,neutral
138562,0.44,0.56,4.46,14.91,-2.84,neutral,neutral,neutral
73070,0.6,0.94,5.98,12.37,-3.08,neutral,neutral,neutral
1307894,0.03,0.11,2.61,10.57,1.63,neutral,neutral,neutral
178859,0.0,0.04,-3.45,13.43,8.63,basic,basic,basic
688418,0.0,0.95,3.58,13.43,-2.85,neutral,neutral,neutral
1299853,0.02,0.55,3.11,12.22,2.31,neutral,neutral,neutral
1299858,0.02,0.02,2.76,13.74,3.28,neutral,neutral,neutral
1300981,0.33,0.93,3.42,13.89,7.96,basic,basic,neutral
1305006,0.25,0.94,2.68,14.53,4.28,neutral,neutral,neutral
114562,0.0,0.4,3.65,,2.36,neutral,neutral,neutral
1271012,0.0,0.09,0.8,11.47,9.98,basic,basic,basic
1271011,0.0,0.09,0.65,11.86,9.99,basic,basic,basic
1299558,0.03,0.22,6.06,13.08,3.03,neutral,neutral,neutral
8045,0.46,0.79,3.11,9.63,9.09,basic,basic,basic
684366,0.11,0.33,3.06,,8.3,basic,basic,basic
17347,0.42,0.88,2.43,13.61,2.39,neutral,neutral,neutral
8873,0.19,0.9,-2.31,3.58,9.11,zwiterionic,zwiterionic,zwiterionic
8875,0.0,0.57,-5.71,1.71,9.56,zwiterionic,zwiterionic,zwiterionic
479821,0.0,0.03,3.13,18.44,1.85,neutral,neutral,neutral
477770,0.27,0.58,-0.41,3.54,8.5,zwiterionic,zwiterionic,zwiterionic
1301667,0.0,0.1,3.28,16.5,0.8,neutral,neutral,neutral
1306365,0.0,0.11,2.86,14.4,-0.63,neutral,neutral,neutral
1511349,0.06,0.14,4.02,13.81,5.75,neutral,neutral,neutral
1322904,0.0,0.13,2.37,9.23,0.78,neutral,neutral,neutral
1314839,0.02,0.26,0.09,,9.52,basic,basic,basic
1292536,0.02,0.16,1.46,13.25,7.93,basic,basic,neutral
1298910,0.0,0.04,-1.39,3.3,0.99,acidic,acidic,acidic
322638,0.41,0.82,3.85,,4.48,neutral,neutral,neutral
451253,0.32,0.81,0.38,2.33,-4.61,acidic,acidic,acidic
345215,0.4,0.48,5.13,15.95,-2.38,neutral,neutral,neutral
620576,0.65,0.65,3.02,8.48,3.89,neutral,neutral,neutral
450834,0.0,0.0,-1.17,-4.04,2.57,acidic,acidic,acidic
323303,0.62,0.75,-1.45,,10.53,basic,basic,basic
33216,0.69,0.99,2.64,5.0,,acidic,acidic,acidic
1318271,0.87,0.97,0.53,13.82,8.8,basic,basic,basic
1318270,0.08,0.5,4.25,11.03,3.4,neutral,neutral,neutral
395657,0.01,0.07,3.54,18.41,4.44,neutral,neutral,neutral
1278902,0.29,0.57,1.1,,9.16,basic,basic,basic
53616,0.21,0.86,2.76,,9.85,basic,basic,basic
1439146,0.15,0.49,4.82,14.79,7.96,basic,basic,neutral
68721,0.17,0.26,1.26,,5.1,neutral,neutral,neutral
33986,0.19,0.54,-1.1,14.29,0.21,neutral,neutral,neutral
1323770,0.03,0.45,1.21,10.8,9.87,basic,basic,basic
258736,0.0,0.09,-4.64,,3.48,neutral,neutral,neutral
235325,0.0,0.04,2.5,11.01,3.84,neutral,neutral,neutral
182165,0.0,0.33,2.02,13.86,-0.26,neutral,neutral,neutral
429462,0.01,0.13,2.91,12.29,0.33,neutral,neutral,neutral
350698,0.09,0.82,1.26,13.73,9.24,basic,basic,basic
346467,0.5,0.9,1.77,11.9,-1.46,neutral,neutral,neutral
1304921,0.0,0.02,2.1,11.76,3.39,neutral,neutral,neutral
702157,0.04,0.94,0.57,15.39,8.35,basic,basic,basic
1256,0.01,0.16,1.78,,-6.94,neutral,neutral,neutral
23093,0.73,0.9,0.95,19.93,7.24,basic,neutral,neutral
696237,0.02,0.13,2.12,12.59,3.0,neutral,neutral,neutral
135710,0.08,0.71,4.95,,7.91,basic,basic,neutral
83827,0.0,0.52,-4.97,0.69,-5.15,acidic,acidic,acidic
583287,0.16,0.24,1.15,10.01,2.34,neutral,neutral,neutral
349994,0.03,0.04,1.52,11.91,4.23,neutral,neutral,neutral
1118419,0.0,0.97,0.61,16.08,9.39,basic,basic,basic
1289169,0.41,0.74,2.01,14.64,7.86,basic,basic,neutral
1324017,0.15,0.58,1.11,13.73,9.29,basic,basic,basic
16391,0.34,0.87,2.14,,9.2,basic,basic,basic
16396,0.44,0.56,5.09,14.44,7.43,basic,basic,neutral
633172,0.15,0.41,3.69,12.95,7.84,basic,basic,neutral
63279,0.96,1.0,1.77,,8.52,basic,basic,basic
1305223,0.08,0.15,3.47,10.78,5.26,neutral,neutral,neutral
188196,0.71,0.96,4.54,11.92,4.42,neutral,neutral,neutral
1299305,0.01,0.07,1.29,18.78,8.76,basic,basic,basic
17169,0.62,0.79,2.05,13.61,8.47,basic,basic,basic
943259,0.0,0.22,4.01,9.28,-2.51,neutral,neutral,neutral
1327965,0.05,0.12,1.4,15.92,2.05,neutral,neutral,neutral
213,0.39,0.81,1.22,9.66,10.64,basic,basic,basic
88088,0.0,0.33,3.17,8.39,-1.23,neutral,neutral,neutral
49506,0.01,0.1,0.38,3.77,-4.91,acidic,acidic,acidic
684839,0.0,0.0,1.62,10.02,-4.71,neutral,neutral,neutral
46884,0.04,0.28,1.31,6.38,-3.92,acidic,acidic,acidic
17411,0.0,0.2,1.11,15.88,1.86,neutral,neutral,neutral
1313073,0.0,0.04,2.22,14.29,-1.26,neutral,neutral,neutral
77456,0.14,0.62,1.08,,9.85,basic,basic,basic
39672,0.3,0.57,3.91,16.05,4.62,neutral,neutral,neutral
18835,0.76,0.76,0.5,1.15,8.22,zwiterionic,zwiterionic,acidic
212655,0.03,0.67,3.9,9.2,-4.33,neutral,neutral,neutral
1325,0.16,0.34,3.63,,8.39,basic,basic,basic
107975,0.09,0.4,3.17,19.69,6.57,basic,neutral,neutral
575319,0.2,0.5,3.73,11.67,4.32,neutral,neutral,neutral
7714,0.68,0.91,1.25,,8.76,basic,basic,basic
566839,0.43,1.0,3.07,,6.32,basic,neutral,neutral
1311453,0.32,0.74,4.64,9.56,0.87,neutral,neutral,neutral
1319200,0.05,0.22,6.56,13.27,2.75,neutral,neutral,neutral
23634,0.0,0.38,-7.8,,10.9,basic,basic,basic
1289011,0.19,0.54,4.08,11.28,4.96,neutral,neutral,neutral
2076,0.47,0.89,-0.3,,8.18,basic,basic,neutral
334592,1.0,1.0,3.59,,8.1,basic,basic,neutral
1179929,0.6,0.9,3.06,11.64,8.22,basic,basic,neutral
421326,0.31,0.85,1.31,9.0,6.21,basic,neutral,neutral
16485,0.0,0.01,-0.55,,-0.92,neutral,neutral,neutral
