NAME,STATE,pKa,pH,IONIZED
674589,basic,9.48,6,99.966897849
674589,basic,9.48,7,99.6699617379
674589,basic,9.48,8,96.7948221972
674589,basic,9.48,9,75.1240793534
674589,basic,9.48,10,23.1947996832
674594,basic,10.18,2,99.9999993393
674594,basic,10.18,3,99.9999933931
674594,basic,10.18,4,99.9999339307
674594,basic,10.18,5,99.9993393109
674594,basic,10.18,6,99.993393502
674594,basic,10.18,7,99.933974278
674594,basic,10.18,8,99.3436430593
674594,basic,10.18,9,93.8025284075
674594,basic,10.18,10,60.2158093175
674596,acidic,1.46,2,77.6154575342
674596,acidic,1.46,3,97.1968132848
674596,acidic,1.46,4,99.7124262215
674596,acidic,1.46,5,99.9711680002
674596,acidic,1.46,6,99.9971160517
674596,acidic,1.46,7,99.9997115977
674596,acidic,1.46,8,99.9999711597
674596,acidic,1.46,9,99.999997116
674596,acidic,1.46,10,99.9999997116
674599,basic,7.96,2,99.9998903523
674599,basic,7.96,3,99.9989035338
674599,basic,7.96,4,99.9890364202
674599,basic,7.96,5,99.8904722751
674599,basic,7.96,6,98.9154140523
674599,basic,7.96,7,90.1186829122
674599,basic,7.96,8,47.6990412702
674599,basic,7.96,9,8.35786229305
674599,basic,7.96,10,0.903768373824
674600,basic,8.28,2,99.9999475193
674600,basic,8.28,3,99.9994751953
674600,basic,8.28,4,99.9947522008
674600,basic,8.28,5,99.9475467818
674600,basic,8.28,6,99.4779323895
674600,basic,8.28,7,95.0136146221
674600,basic,8.28,8,65.5820505912
674600,basic,8.28,9,16.0049305365
674600,basic,8.28,10,1.86983180738
674602,acidic,3.53,2,2.86660958024
674602,acidic,3.53,3,22.7871326531
674602,acidic,3.53,4,74.6912921429
674602,acidic,3.53,5,96.7226108545
674602,acidic,3.53,6,99.6623001202
674602,acidic,3.53,7,99.966127062
674602,acidic,3.53,8,99.9966116733
674602,acidic,3.53,9,99.999661157
674602,acidic,3.53,10,99.9999661156
674605,basic,8.96,2,99.9999890352
674605,basic,8.96,3,99.9998903523
674605,basic,8.96,4,99.9989035338
674605,basic,8.96,5,99.9890364202
674605,basic,8.96,6,99.8904722751
674605,basic,8.96,7,98.9154140523
674605,basic,8.96,8,90.1186829122
674605,basic,8.96,9,47.6990412702
674605,basic,8.96,10,8.35786229305
674606,basic,8.72,2,99.9999809454
674606,basic,8.72,3,99.9998094543
674606,basic,8.72,4,99.9980945756
674606,basic,8.72,5,99.9809490229
674606,basic,8.72,6,99.8098163157
674606,basic,8.72,7,98.1301681926
674606,basic,8.72,8,83.9950694635
674606,basic,8.72,9,34.4179494088
674606,basic,8.72,10,4.9863853779
674608,basic,8.38,2,99.9999583131
674608,basic,8.38,3,99.9995831324
674608,basic,8.38,4,99.9958314799
674608,basic,8.38,5,99.9583304324
674608,basic,8.38,6,99.5848612031
674608,basic,8.38,7,95.9981317983
674608,basic,8.38,8,70.5781359712
674608,basic,8.38,9,19.3472477183
674608,basic,8.38,10,2.34263697216
674610,acidic,3.67,2,2.09321005213
674610,acidic,3.67,3,17.6138471494
674610,acidic,3.67,4,68.1321835166
674610,acidic,3.67,5,95.5316490628
674610,acidic,3.67,6,99.534442435
674610,acidic,3.67,7,99.9532483533
674610,acidic,3.67,8,99.9953228674
674610,acidic,3.67,9,99.999532267
674610,acidic,3.67,10,99.9999532265
674615,acidic,3.78,2,1.63249424666
674615,acidic,3.78,3,14.2336681446
674615,acidic,3.78,4,62.4001758618
674615,acidic,3.78,5,94.316847916
674615,acidic,3.78,6,99.4010494479
674615,acidic,3.78,7,99.9397803273
674615,acidic,3.78,8,99.9939747672
674615,acidic,3.78,9,99.999397444
674615,acidic,3.78,10,99.9999397441
674616,basic,8.5,2,99.9999683772
674616,basic,8.5,3,99.9996837732
674616,basic,8.5,4,99.9968378223
674616,basic,8.5,5,99.9683872202
674616,basic,8.5,6,99.6847690817
674616,basic,8.5,7,96.9346569968
674616,basic,8.5,8,75.9746926648
674616,basic,8.5,9,24.0253073352
674616,basic,8.5,10,3.06534300317
674618,basic,9.31,2,99.9999951022
674618,basic,9.31,3,99.9999510221
674618,basic,9.31,4,99.9995102236
674618,basic,9.31,5,99.9951024517
674618,basic,9.31,6,99.9510460946
674618,basic,9.31,7,99.5126083218
674618,basic,9.31,8,95.3308946947
674618,basic,9.31,9,67.1240580816
674618,basic,9.31,10,16.9555088647
674619,acidic,-7.0,2,99.9999999
674619,acidic,-7.0,3,99.99999999
674619,acidic,-7.0,4,99.999999999
674619,acidic,-7.0,5,99.9999999999
674619,acidic,-7.0,6,100.0
674619,acidic,-7.0,7,100.0
674619,acidic,-7.0,8,100.0
674619,acidic,-7.0,9,100.0
674619,acidic,-7.0,10,100.0
674620,acidic,2.27,2,34.9395372066
674620,acidic,2.27,3,84.3021964414
674620,acidic,2.27,4,98.171952697
674620,acidic,2.27,5,99.8141373787
674620,acidic,2.27,6,99.9813825954
674620,acidic,2.27,7,99.9981379475
674620,acidic,2.27,8,99.9998137916
674620,acidic,2.27,9,99.9999813791
674620,acidic,2.27,10,99.9999981379
674623,acidic,3.47,2,3.27738914546
674623,acidic,3.47,3,25.3087078571
674623,acidic,3.47,4,77.2128673469
674623,acidic,3.47,5,97.1333904198
674623,acidic,3.47,6,99.7057474781
674623,acidic,3.47,7,99.9704966148
674623,acidic,3.47,8,99.9970488779
674623,acidic,3.47,9,99.9997048799
674623,acidic,3.47,10,99.9999704879
674626,basic,8.76,2,99.999982622
674626,basic,8.76,3,99.9998262202
674626,basic,8.76,4,99.9982622294
674626,basic,8.76,5,99.9826250111
674626,basic,8.76,6,99.8265213884
674626,basic,8.76,7,98.2918828453
674626,basic,8.76,8,85.1948345853
674626,basic,8.76,9,36.5256664948
674626,basic,8.76,10,5.44128604339
674630,acidic,-7.0,2,99.9999999
674630,acidic,-7.0,3,99.99999999
674630,acidic,-7.0,4,99.999999999
674630,acidic,-7.0,5,99.9999999999
674630,acidic,-7.0,6,100.0
674630,acidic,-7.0,7,100.0
674630,acidic,-7.0,8,100.0
674630,acidic,-7.0,9,100.0
674630,acidic,-7.0,10,100.0
674632,acidic,4.4,2,0.396528561915
674632,acidic,4.4,3,3.82865038823
674632,acidic,4.4,4,28.4747248951
674632,acidic,4.4,5,79.9239991087
674632,acidic,4.4,6,97.549663245
674632,acidic,4.4,7,99.7494407333
674632,acidic,4.4,8,99.9748874437
674632,acidic,4.4,9,99.9974881767
674632,acidic,4.4,10,99.999748812
674633,acidic,4.44,2,0.361764567017
674633,acidic,4.44,3,3.5035734832
674633,acidic,4.44,4,26.6366297586
674633,acidic,4.44,5,78.4053683888
674633,acidic,4.44,6,97.3195957596
674633,acidic,4.44,7,99.7253336237
674633,acidic,4.44,8,99.9724652967
674633,acidic,4.44,9,99.9972458472
674633,acidic,4.44,10,99.9997245779
674639,basic,7.87,2,99.9998651039
674639,basic,7.87,3,99.9986510553
674639,basic,7.87,4,99.9865121906
674639,basic,7.87,5,99.8652854367
674639,basic,7.87,6,98.6689919223
674639,basic,7.87,7,88.1137783554
674639,basic,7.87,8,42.5719796345
674639,basic,7.87,9,6.90148803682
674639,basic,7.87,10,0.735855270817
674642,acidic,4.54,2,0.287573778476
674642,acidic,4.54,3,2.80318671517
674642,acidic,4.54,4,22.3845424658
674642,acidic,4.54,5,74.2535558943
674642,acidic,4.54,6,96.6488289452
674642,acidic,4.54,7,99.6544612597
674642,acidic,4.54,8,99.9653383334
674642,acidic,4.54,9,99.9965327517
674642,acidic,4.54,10,99.9996532644
674643,acidic,4.27,2,0.534163170301
674643,acidic,4.27,3,5.09661360759
674643,acidic,4.27,4,34.9395372066
674643,acidic,4.27,5,84.3021964414
674643,acidic,4.27,6,98.171952697
674643,acidic,4.27,7,99.8141373787
674643,acidic,4.27,8,99.9813825954
674643,acidic,4.27,9,99.9981379475
674643,acidic,4.27,10,99.9998137916
674646,basic,9.37,2,99.9999957342
674646,basic,9.37,3,99.9999573421
674646,basic,9.37,4,99.9995734223
674646,basic,9.37,5,99.9957343868
674646,basic,9.37,6,99.9573602374
674646,basic,9.37,7,99.5752324526
674646,basic,9.37,8,95.9087300103
674646,basic,9.37,9,70.097739861
674646,basic,9.37,10,18.9904841395
674647,acidic,-6.89,2,99.9999998712
674647,acidic,-6.89,3,99.9999999871
674647,acidic,-6.89,4,99.9999999987
674647,acidic,-6.89,5,99.9999999999
674647,acidic,-6.89,6,100.0
674647,acidic,-6.89,7,100.0
674647,acidic,-6.89,8,100.0
674647,acidic,-6.89,9,100.0
674647,acidic,-6.89,10,100.0
674650,acidic,2.83,2,12.8852201595
674650,acidic,2.83,3,59.6629173306
674650,acidic,2.83,4,93.6673124689
674650,acidic,2.83,5,99.3284572111
674650,acidic,2.83,6,99.9324373804
674650,acidic,2.83,7,99.9932396273
674650,acidic,2.83,8,99.9993239216
674650,acidic,2.83,9,99.9999323917
674650,acidic,2.83,10,99.9999932392
674652,acidic,3.75,2,1.74720914948
674652,acidic,3.75,3,15.0979557211
674652,acidic,3.75,4,64.0064999803
674652,acidic,3.75,5,94.6759784798
674652,acidic,3.75,6,99.4408032691
674652,acidic,3.75,7,99.9437974725
674652,acidic,3.75,8,99.994376903
674652,acidic,3.75,9,99.9994376618
674652,acidic,3.75,10,99.9999437659
674656,basic,9.8,2,99.9999984151
674656,basic,9.8,3,99.9999841511
674656,basic,9.8,4,99.9998415109
674656,basic,9.8,5,99.9984151319
674656,basic,9.8,6,99.9841535796
674656,basic,9.8,7,99.8417614719
674656,basic,9.8,8,98.4398337758
674656,basic,9.8,9,86.3193111397
674656,basic,9.8,10,38.6863179847
674658,basic,7.5,2,99.9996837732
674658,basic,7.5,3,99.9968378223
674658,basic,7.5,4,99.9683872202
674658,basic,7.5,5,99.6847690817
674658,basic,7.5,6,96.9346569968
674658,basic,7.5,7,75.9746926648
674658,basic,7.5,8,24.0253073352
674658,basic,7.5,9,3.06534300317
674658,basic,7.5,10,0.315230918326
674659,basic,9.67,2,99.999997862
674659,basic,9.67,3,99.9999786204
674659,basic,9.67,4,99.9997862042
674659,basic,9.67,5,99.9978620836
674659,basic,9.67,6,99.978624949
674659,basic,9.67,7,99.7866599041
674659,basic,9.67,8,97.9067899479
674659,basic,9.67,9,82.3861528506
674659,basic,9.67,10,31.8678164834
674661,basic,9.2,2,99.9999936904
674661,basic,9.2,3,99.9999369043
674661,basic,9.2,4,99.9993690466
674661,basic,9.2,5,99.9936908246
674661,basic,9.2,6,99.9369440512
674661,basic,9.2,7,99.3729987659
674661,basic,9.2,8,94.0649056897
674661,basic,9.2,9,61.3136820153
674661,basic,9.2,10,13.6806888603
674663,acidic,-3.24,2,99.9994245634
674663,acidic,-3.24,3,99.999942456
674663,acidic,-3.24,4,99.9999942456
674663,acidic,-3.24,5,99.9999994246
674663,acidic,-3.24,6,99.9999999425
674663,acidic,-3.24,7,99.9999999942
674663,acidic,-3.24,8,99.9999999994
674663,acidic,-3.24,9,99.9999999999
674663,acidic,-3.24,10,100.0
674666,basic,9.87,2,99.999998651
674666,basic,9.87,3,99.9999865104
674666,basic,9.87,4,99.9998651039
674666,basic,9.87,5,99.9986510553
674666,basic,9.87,6,99.9865121906
674666,basic,9.87,7,99.8652854367
674666,basic,9.87,8,98.6689919223
674666,basic,9.87,9,88.1137783554
674666,basic,9.87,10,42.5719796345
674671,basic,9.8,2,99.9999984151
674671,basic,9.8,3,99.9999841511
674671,basic,9.8,4,99.9998415109
674671,basic,9.8,5,99.9984151319
674671,basic,9.8,6,99.9841535796
674671,basic,9.8,7,99.8417614719
674671,basic,9.8,8,98.4398337758
674671,basic,9.8,9,86.3193111397
674671,basic,9.8,10,38.6863179847
674672,acidic,1.86,2,57.9899760358
674672,acidic,1.86,3,93.2449971003
674672,acidic,1.86,4,99.280774369
674672,acidic,1.86,5,99.9276088467
674672,acidic,1.86,6,99.9927561652
674672,acidic,1.86,7,99.9992755693
674672,acidic,1.86,8,99.9999275565
674672,acidic,1.86,9,99.9999927556
674672,acidic,1.86,10,99.9999992756
674675,basic,9.52,2,99.99999698
674675,basic,9.52,3,99.9999698005
674675,basic,9.52,4,99.9996980057
674675,basic,9.52,5,99.9969801395
674675,basic,9.52,6,99.9698096002
674675,basic,9.52,7,99.6989140929
674675,basic,9.52,8,97.068575873
674675,basic,9.52,9,76.8052003168
674675,basic,9.52,10,24.8759206466
674678,acidic,-7.0,2,99.9999999
674678,acidic,-7.0,3,99.99999999
674678,acidic,-7.0,4,99.999999999
674678,acidic,-7.0,5,99.9999999999
674678,acidic,-7.0,6,100.0
674678,acidic,-7.0,7,100.0
674678,acidic,-7.0,8,100.0
674678,acidic,-7.0,9,100.0
674678,acidic,-7.0,10,100.0
674679,basic,12.55,2,99.9999999972
674679,basic,12.55,3,99.9999999718
674679,basic,12.55,4,99.9999997182
674679,basic,12.55,5,99.9999971816
674679,basic,12.55,6,99.9999718162
674679,basic,12.55,7,99.9997181625
674679,basic,12.55,8,99.9971816965
674679,basic,12.55,9,99.9718241117
674679,basic,12.55,10,99.7189538027
674680,acidic,3.65,2,2.18969986482
674680,acidic,3.65,3,18.29211658
674680,acidic,3.65,4,69.1236152415
674680,acidic,3.65,5,95.7241588853
674680,acidic,3.65,6,99.5553027973
674680,acidic,3.65,7,99.9553515845
674680,acidic,3.65,8,99.9955333636
674680,acidic,3.65,9,99.9995533184
674680,acidic,3.65,10,99.9999553317
674682,acidic,-7.0,2,99.9999999
674682,acidic,-7.0,3,99.99999999
674682,acidic,-7.0,4,99.999999999
674682,acidic,-7.0,5,99.9999999999
674682,acidic,-7.0,6,100.0
674682,acidic,-7.0,7,100.0
674682,acidic,-7.0,8,100.0
674682,acidic,-7.0,9,100.0
674682,acidic,-7.0,10,100.0
674685,acidic,1.22,2,85.7663318554
674685,acidic,1.22,3,98.3675057533
674685,acidic,1.22,4,99.8343162758
674685,acidic,1.22,5,99.9834068847
674685,acidic,1.22,6,99.9983404406
674685,acidic,1.22,7,99.9998340416
674685,acidic,1.22,8,99.9999834041
674685,acidic,1.22,9,99.9999983404
674685,acidic,1.22,10,99.999999834
674687,acidic,6.05,2,0.00891171512389
674687,acidic,6.05,3,0.0890457317214
674687,acidic,6.05,4,0.883377824981
674687,acidic,6.05,5,8.18318247552
674687,acidic,6.05,6,47.1249436108
674687,acidic,6.05,7,89.9117371643
674687,acidic,6.05,8,98.8904311134
674687,acidic,6.05,9,99.887923906
674687,acidic,6.05,10,99.9887810742
674688,acidic,1.86,2,57.9899760358
674688,acidic,1.86,3,93.2449971003
674688,acidic,1.86,4,99.280774369
674688,acidic,1.86,5,99.9276088467
674688,acidic,1.86,6,99.9927561652
674688,acidic,1.86,7,99.9992755693
674688,acidic,1.86,8,99.9999275565
674688,acidic,1.86,9,99.9999927556
674688,acidic,1.86,10,99.9999992756
674691,basic,10.24,2,99.9999994246
674691,basic,10.24,3,99.9999942456
674691,basic,10.24,4,99.999942456
674691,basic,10.24,5,99.9994245634
674691,basic,10.24,6,99.9942459317
674691,basic,10.24,7,99.9424891003
674691,basic,10.24,8,99.4278524283
674691,basic,10.24,9,94.5587139566
674691,basic,10.24,10,63.4743335052
674694,acidic,2.13,2,42.5719796345
674694,acidic,2.13,3,88.1137783554
674694,acidic,2.13,4,98.6689919223
674694,acidic,2.13,5,99.8652854367
674694,acidic,2.13,6,99.9865121906
674694,acidic,2.13,7,99.9986510553
674694,acidic,2.13,8,99.9998651039
674694,acidic,2.13,9,99.9999865104
674694,acidic,2.13,10,99.999998651
674695,acidic,3.17,2,6.33268753109
674695,acidic,3.17,3,40.3370826694
674695,acidic,3.17,4,87.1147798405
674695,acidic,3.17,5,98.542450351
674695,acidic,3.17,6,99.8523076142
674695,acidic,3.17,7,99.9852111036
674695,acidic,3.17,8,99.9985209135
674695,acidic,3.17,9,99.9998520894
674695,acidic,3.17,10,99.9999852089
674696,basic,9.67,2,99.999997862
674696,basic,9.67,3,99.9999786204
674696,basic,9.67,4,99.9997862042
674696,basic,9.67,5,99.9978620836
674696,basic,9.67,6,99.978624949
674696,basic,9.67,7,99.7866599041
674696,basic,9.67,8,97.9067899479
674696,basic,9.67,9,82.3861528506
674696,basic,9.67,10,31.8678164834
674698,acidic,3.78,2,1.63249424666
674698,acidic,3.78,3,14.2336681446
674698,acidic,3.78,4,62.4001758618
674698,acidic,3.78,5,94.316847916
674698,acidic,3.78,6,99.4010494479
674698,acidic,3.78,7,99.9397803273
674698,acidic,3.78,8,99.9939747672
674698,acidic,3.78,9,99.999397444
674698,acidic,3.78,10,99.9999397441
674699,acidic,2.35,2,30.8763847585
674699,acidic,2.35,3,81.70788342
674699,acidic,2.35,4,97.8103001352
674699,acidic,2.35,5,99.7766279539
674699,acidic,2.35,6,99.9776177994
674699,acidic,2.35,7,99.997761329
674699,acidic,2.35,8,99.9997761284
674699,acidic,2.35,9,99.9999776128
674699,acidic,2.35,10,99.9999977613
674700,basic,8.0,2,99.9999000001
674700,basic,8.0,3,99.99900001
674700,basic,8.0,4,99.9900009999
674700,basic,8.0,5,99.9000999001
674700,basic,8.0,6,99.0099009901
674700,basic,8.0,7,90.9090909091
674700,basic,8.0,8,50.0
674700,basic,8.0,9,9.09090909091
674700,basic,8.0,10,0.990099009901
674701,basic,9.05,2,99.9999910875
674701,basic,9.05,3,99.999910875
674701,basic,9.05,4,99.999108757
674701,basic,9.05,5,99.9910882849
674701,basic,9.05,6,99.9109542683
674701,basic,9.05,7,99.116622175
674701,basic,9.05,8,91.8168175245
674701,basic,9.05,9,52.8750563892
674701,basic,9.05,10,10.0882628357
674711,acidic,3.06,2,8.0118343029
674711,acidic,3.06,3,46.5516055273
674711,acidic,3.06,4,89.7009526377
674711,acidic,3.06,5,98.8648793078
674711,acidic,3.06,6,99.8853163123
674711,acidic,3.06,7,99.9885197819
674711,acidic,3.06,8,99.9988518596
674711,acidic,3.06,9,99.9998851848
674711,acidic,3.06,10,99.9999885185
674713,acidic,1.18,2,86.8540999976
674713,acidic,1.18,3,98.5090058611
674713,acidic,1.18,4,99.8488726157
674713,acidic,1.18,5,99.984866678
674713,acidic,1.18,6,99.9984864617
674713,acidic,1.18,7,99.9998486441
674713,acidic,1.18,8,99.9999848644
674713,acidic,1.18,9,99.9999984864
674713,acidic,1.18,10,99.9999998486
674714,acidic,2.65,2,18.29211658
674714,acidic,2.65,3,69.1236152415
674714,acidic,2.65,4,95.7241588853
674714,acidic,2.65,5,99.5553027973
674714,acidic,2.65,6,99.9553515845
674714,acidic,2.65,7,99.9955333636
674714,acidic,2.65,8,99.9995533184
674714,acidic,2.65,9,99.9999553317
674714,acidic,2.65,10,99.9999955332
674716,basic,9.77,2,99.9999983018
674716,basic,9.77,3,99.9999830176
674716,basic,9.77,4,99.9998301759
674716,basic,9.77,5,99.9983017852
674716,basic,9.77,6,99.983020447
674716,basic,9.77,7,99.830463549
674716,basic,9.77,8,98.3301150625
674716,basic,9.77,9,85.4829177532
674716,basic,9.77,10,37.0611452782
674719,acidic,2.77,2,14.5170822468
674719,acidic,2.77,3,62.9388547218
674719,acidic,2.77,4,94.4390183242
674719,acidic,2.77,5,99.4146034153
674719,acidic,2.77,6,99.9411502877
674719,acidic,2.77,7,99.9941119102
674719,acidic,2.77,8,99.9994111598
674719,acidic,2.77,9,99.9999411157
674719,acidic,2.77,10,99.9999941116
674720,basic,8.76,2,99.999982622
674720,basic,8.76,3,99.9998262202
674720,basic,8.76,4,99.9982622294
674720,basic,8.76,5,99.9826250111
674720,basic,8.76,6,99.8265213884
674720,basic,8.76,7,98.2918828453
674720,basic,8.76,8,85.1948345853
674720,basic,8.76,9,36.5256664948
674720,basic,8.76,10,5.44128604339
674721,acidic,2.74,2,15.3954899568
674721,acidic,2.74,3,64.5352450439
674721,acidic,2.74,4,94.7908550673
674721,acidic,2.74,5,99.4534625727
674721,acidic,2.74,6,99.9450760955
674721,acidic,2.74,7,99.9945048932
674721,acidic,2.74,8,99.9994504621
674721,acidic,2.74,9,99.9999450459
674721,acidic,2.74,10,99.9999945046
674723,acidic,5.56,2,0.0275347033464
674723,acidic,5.56,3,0.274666376316
674723,acidic,5.56,4,2.68040424038
674723,acidic,5.56,5,21.5946316112
674723,acidic,5.56,6,73.3633702414
674723,acidic,5.56,7,96.4964265168
674723,acidic,5.56,8,99.638235433
674723,acidic,5.56,9,99.9637053723
674723,acidic,5.56,10,99.9963693513
674724,basic,8.23,2,99.9999411157
674724,basic,8.23,3,99.9994111598
674724,basic,8.23,4,99.9941119102
674724,basic,8.23,5,99.9411502877
674724,basic,8.23,6,99.4146034153
674724,basic,8.23,7,94.4390183242
674724,basic,8.23,8,62.9388547218
674724,basic,8.23,9,14.5170822468
674724,basic,8.23,10,1.66988493751
674727,basic,10.3,2,99.9999994988
674727,basic,10.3,3,99.9999949881
674727,basic,10.3,4,99.9999498813
674727,basic,10.3,5,99.9994988153
674727,basic,10.3,6,99.9949883788
674727,basic,10.3,7,99.9499063829
674727,basic,10.3,8,99.5013121263
674727,basic,10.3,9,95.2273278966
674727,basic,10.3,10,66.6139424583
674731,basic,9.83,2,99.9999985209
674731,basic,9.83,3,99.9999852089
674731,basic,9.83,4,99.9998520894
674731,basic,9.83,5,99.9985209135
674731,basic,9.83,6,99.9852111036
674731,basic,9.83,7,99.8523076142
674731,basic,9.83,8,98.542450351
674731,basic,9.83,9,87.1147798405
674731,basic,9.83,10,40.3370826694
